session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260211212113,42,0.136,-8.188,5.838,0.317,-0.025,-0.013,-0.078,1.846,-9.872,1.289,-0.013,-0.16,-0.003,316238
20260211212113,43,0.176,-8.238,5.475,0.262,-0.015,0.037,-0.01,1.315,-9.941,1.122,0,-0.01,-0.011,316414
20260211212113,44,0.208,-7.93,5.873,0.498,0.067,0.027,0.042,1.602,-9.874,0.94,-0.025,-0.106,-0.041,316622
20260211212113,45,0.245,-8.012,5.758,0.471,0.016,-0.009,0.109,1.606,-9.788,1.156,-0.01,0.009,0,316867
20260211212113,46,0.208,-8.039,5.562,-0.248,-0.006,-0.036,0.071,1.335,-9.831,1.104,0.027,-0.071,-0.003,317075
20260211212113,47,0.16,-7.481,6.389,0.194,0.061,0.023,0.056,2.248,-9.978,0.963,0.002,-0.014,0.001,317235
20260211212113,48,0.214,-7.657,6.297,0.1,0.037,-0.009,0.03,1.903,-9.894,1.243,-0.007,-0.094,0.013,317449
20260211212113,49,0.206,-7.449,5.74,-0.165,-0.035,-0.198,0.021,2.096,-9.966,1.3,-0.017,-0.03,0.022,317655
20260211212113,50,0.205,-7.704,6.16,-0.352,-0.038,0.054,-0.051,2.021,-9.919,1.326,0.023,0.002,-0.026,317860
20260211212113,51,0.208,-7.758,5.935,-0.246,-0.01,-0.027,0.02,2.047,-9.814,1.253,-0.017,0.16,0.021,318068
