imu,t_start,t_end,acc_rms,acc_var,gyro_rms,gyro_var,gyro_peak
imu0,158719,158809,9.85615441472141,8.746390914534582e-07,0.10068651847259534,2.608113674269259e-05,0.10450941137248256
imu0,158819,158909,9.854167020580409,2.131921411700286e-06,0.06862656772760563,6.378460714661979e-05,0.08183477359745209
imu0,158919,159009,9.855810995598283,3.79197560473683e-06,0.12410833317521165,0.00025608167070033004,0.13832401274177286
imu0,159019,159109,9.864931946246921,1.555330436537444e-05,0.0983174016761027,0.00013588336103277578,0.12182522826494584
imu0,159119,159209,9.844781707223294,3.7017623653457586e-05,0.14277928658214187,0.0002702819587385635,0.16170538876691543
imu0,159219,159309,9.867586217612441,0.0001334722936019852,0.08526467448100472,8.463271239778306e-05,0.10645442515470425
imu0,159319,159409,9.856507883707176,0.00012995686144428778,0.12285702479786015,0.0003604138852809486,0.14328669667949315
imu0,159419,159509,9.864542165167142,6.495124479696067e-05,0.05228078921078994,9.937057655788105e-05,0.06914327496016975
imu0,159519,159609,9.86258173555962,6.67178563241116e-06,0.0951378994952654,4.490513843577667e-05,0.1015955534960193
imu0,159619,159709,9.858129799812355,1.2725760268614058e-05,0.08971602985720101,2.1143264516766753e-06,0.09188435106533116
imu0,159719,159809,9.854122167021997,9.69499381857451e-06,0.08487942166971817,3.37394103828355e-05,0.09170542874001496
imu0,159819,159909,9.87420999011204,2.1945016277353503e-05,0.0749512022481089,4.673341811061505e-05,0.08950557058722625
imu0,159919,160009,9.8627424970931,1.4095663532698004e-05,0.10345207897203912,1.3850069811791396e-05,0.107321802677584
imu0,160019,160109,9.861782653982326,6.648729433990033e-08,0.10256904888539581,5.849975462909321e-06,0.105609370550022
imu0,160119,160209,9.86338959110857,2.5591543662575395e-07,0.09182703470442857,4.734078428476644e-05,0.10320334050842431
imu0,160219,160309,9.868889465510915,4.2354628805966224e-06,0.09735143855458432,9.156338637131526e-05,0.11178994495484636
imu0,160319,160409,9.856722731369159,1.0564445202102762e-05,0.10650580463715784,2.9054257921192667e-05,0.11317961044123956
imu0,160419,160509,9.859467212528884,2.835234840216349e-06,0.1021589846532595,3.863846066857973e-06,0.10435769140354388
imu0,160519,160609,9.8603478264459,1.5869260855830466e-05,0.0963789737306586,5.738106660522097e-06,0.1011817851747008
imu0,160619,160709,9.864393326197456,2.212277771113175e-06,0.11093241299935135,3.1632115498135956e-05,0.11652522987301535
imu0,160719,160809,9.860664333745838,3.4579164927175602e-06,0.10764477607744974,2.7764762428679436e-05,0.11545287989023374
imu0,160819,160909,9.855030510553442,9.333573304961772e-06,0.10058442909361787,8.713751935636235e-07,0.10172264703175174
imu0,160919,161009,9.868248410110235,5.492073590014314e-06,0.09439935881550415,1.729929836891725e-05,0.10060577657033251
imu0,161019,161109,9.856927527777092,1.0802492750918811e-05,0.09776145766035285,4.559140636024332e-05,0.10822346891068213
imu0,161119,161209,9.854633460663822,8.735724049155249e-06,0.1048772001516913,2.922552644468218e-05,0.11015370010738157
imu0,161219,161309,9.861843464859998,5.081795242435968e-06,0.09042786736785437,4.633206128038703e-06,0.0947030546789042
imu0,161319,161409,9.855886506900854,3.3354608783055975e-06,0.10480199719080012,3.312274566948981e-05,0.11466727231502113
imu0,161419,161509,9.85813700340741,7.38499793537284e-07,0.11565907930578544,2.469203272707181e-05,0.12035794899456823
imu0,161519,161609,9.863173872362593,1.6244565469361675e-06,0.09007735202732858,3.7767830347609904e-05,0.10142437721450034
imu0,161619,161709,9.861139782005617,6.565467840791182e-07,0.09183341418185317,4.242500841184159e-05,0.1015696124512486
imu0,161719,161819,9.857243410313558,3.8441656312432195e-06,0.0953038907893329,3.1988178236867085e-05,0.1022365638112578
imu0,161829,161919,9.861613164027174,1.529654014904337e-06,0.08667679189872007,9.828584362570092e-07,0.08793296021502053
imu0,161929,162019,9.861226418164021,4.393291604794776e-07,0.0795947556576435,2.6596993097292637e-06,0.08285454222371409
imu0,162029,162119,9.864250272318467,1.8791766423685632e-06,0.09107833813557852,2.3936580329148444e-05,0.09728532462370328
imu0,162129,162219,9.864737424917074,2.2533778450754742e-07,0.09537688194792567,2.1243251320826825e-06,0.09747966547848741
imu0,162229,162319,9.863922085948623,9.130276748257507e-07,0.09241357304635554,3.7037891878290705e-07,0.09332719007913357
imu0,162329,162419,9.867821226129083,2.1391135419160084e-06,0.10479215089749837,4.493143868821213e-05,0.11327449313692627
imu0,162429,162529,9.862002814344645,1.927757472946441e-06,0.10356904207760388,5.3153026935539334e-05,0.11304120020291884
imu0,162539,162629,9.870407541583495,3.378287490603437e-06,0.09527600171918074,3.577755534459379e-05,0.10622279581350375
imu0,162639,162729,9.864421869339333,3.3644141349436732e-06,0.11159891529917128,2.1903150457181013e-06,0.11329163930444643
imu0,162739,162829,9.858248675211726,1.5551749985663278e-06,0.10611674432254414,2.2001349887662986e-06,0.10852559299137357
imu0,162839,162929,9.86120649894633,6.742307453438598e-07,0.11695133967184575,9.538539910841002e-06,0.12029986794727981
imu0,162939,163029,9.855397909361903,4.485003400794029e-06,0.10253471555344403,2.397009164581262e-05,0.11229723160843953
imu1,143079,143169,9.78799593855785,0.00010137120534143333,0.05781227109620372,8.389043419047219e-05,0.07834631302340707
imu1,143179,143269,9.750502518594432,9.463087529131705e-05,0.07974706057877036,0.0015796520067621386,0.14419900470058805
imu1,143279,143369,9.809240788446616,0.00026948559520692793,0.17606582565485324,4.4813313298750346e-05,0.1846097882141373
imu1,143379,143469,9.845918216083703,4.055127816026859e-05,0.19139885723642044,0.0002786630341073802,0.20666163237398882
imu1,143479,143569,9.791816608167572,0.00031203127801919447,0.11772547580274706,0.000339850862902264,0.14848699027938608
imu1,143579,143669,9.810508761672647,0.00032731740394504325,0.1135622723797742,0.0011391320354741843,0.1534332629245561
imu1,143679,143769,9.813564376003491,1.749984697247163e-05,0.09176823871856601,0.0009394466071097136,0.11666846454484155
imu1,143779,143869,9.798911857001132,1.894843403867784e-05,0.03066712172929305,9.301805864453643e-05,0.04020530061960126
imu1,143879,143969,9.811018351889137,2.27251278322799e-05,0.08305037915976318,0.0001497070047488828,0.09186699080762442
imu1,143979,144069,9.806492782011398,3.497419193410694e-05,0.07392306581056465,7.781159481762001e-05,0.085271071825057
imu1,144079,144169,9.796035425947148,9.340798318059199e-05,0.0695314862732113,8.64253658120106e-05,0.08094607960926953
imu1,144179,144269,9.80355751788274,0.00021400945325514287,0.06413129620703485,6.058449801570184e-05,0.07803956228258173
imu1,144279,144369,9.826417193089062,3.5081143964827735e-05,0.045286940584029205,0.00034495306625731843,0.06902837379975027
imu1,144379,144469,9.811424476219694,8.424888337644861e-06,0.03784701513414246,7.957278094364595e-05,0.04586068316860271
imu1,144479,144569,9.81266622498089,2.6051875067638275e-06,0.04237295869623754,2.4338000412826413e-06,0.04510453534107179
imu1,144579,144669,9.817761613484453,2.476026847528573e-05,0.047094802962759634,9.359281853775189e-06,0.050869696631251904
imu1,144679,144769,9.809447238937933,5.63640708022071e-05,0.027659388710903142,3.2946296031697276e-05,0.039338473674020956
imu1,144779,144869,9.83284956644525,0.00015840406859985034,0.04089170514463019,0.00019714962516629246,0.05360198783805386
imu1,144879,144969,9.824425925157927,0.0001045983237906936,0.06867605958515464,0.00016179152776636788,0.0832299503630846
imu1,144979,145069,9.803221480457816,1.2740937045559783e-05,0.040931263344001954,2.0572725114037518e-05,0.04971698908717082
imu1,145079,145169,9.806632545006925,4.932293749528891e-05,0.039750949285361596,9.004229112096768e-05,0.0500569292934022
imu1,145179,145299,9.812856408056728,4.5175887862103175e-05,0.029416826203645333,2.556673812053305e-06,0.03107215308634043
imu1,145309,145399,9.800189490478212,9.577858387738812e-06,0.026906626883913546,2.9253577505342012e-05,0.031272726008475665
imu1,145409,145499,9.81809262482775,1.8035275916692905e-05,0.024309915338117053,1.4436687529351172e-05,0.02940680440302943
imu1,145509,145599,9.81186063749997,1.8053029315298132e-05,0.04521513272242422,5.441684759391908e-05,0.05148686277055633
imu1,145609,145699,9.815812637403896,1.1001011406739286e-05,0.06731344861932513,0.0001266315195018859,0.08576659070421581
imu1,145709,145799,9.812040746026243,2.3675526009824974e-05,0.09293811505537564,7.884263342814619e-06,0.09603212558417949
imu1,145809,145899,9.798645828449219,5.342844568398753e-06,0.05918605732572934,0.00034812503364559935,0.08363543132556309
imu1,145909,145999,9.809501633978856,2.6446667209456202e-06,0.031622909583787294,2.9685003190976066e-05,0.04125129979176279
imu1,146009,146099,9.822936373214937,7.301786362820272e-05,0.051045957542540946,3.624840058024199e-05,0.06284957292343203
imu1,146109,146199,9.816758605563177,9.817197719156064e-05,0.09020382914795193,0.0001435195690031887,0.10193138831210706
imu1,146209,146299,9.806467462754265,1.7671011277267868e-06,0.08959695321470366,2.3936093806822572e-05,0.09908862123070791
imu1,146309,146399,9.799842101499754,1.8723289455215926e-06,0.0722226978296789,0.00010877555883317261,0.08456675357963966
imu1,146409,146499,9.808332438637176,1.9027639378143067e-05,0.045720301799653765,5.477679693720128e-06,0.05103084596662977
imu1,146509,146599,9.812034365221736,2.9385881715498782e-06,0.05020682463131176,4.764313921226239e-06,0.05284389314675988
imu1,146609,146699,9.809482429019452,1.6741334657317272e-07,0.03877766410184822,1.4120437210844304e-05,0.04466448563071171
imu1,146709,146799,9.80887408917077,1.5851766377096486e-06,0.036852830493148164,4.663871805248204e-05,0.049124966448810814
imu1,146809,146899,9.811890592154032,3.576437741095218e-06,0.05546867995993648,7.418429267731395e-06,0.061534157397855276
imu1,146909,146999,9.811510140244732,1.2567938982909343e-06,0.06757985052809742,1.1205850543660008e-05,0.07157060399504524
imu1,147009,147099,9.801372619030074,8.411974098229204e-06,0.06487101594292755,1.0037338865694007e-05,0.06902826492355223
imu1,147109,147199,9.807908243519002,1.7572033142505935e-05,0.0374211895928121,0.00011915741932870361,0.05781250620879044
imu1,147209,147299,9.807423507301742,5.23994330325372e-06,0.05223007406496278,8.189566153921241e-05,0.059939243663069644
imu1,147309,147399,9.80707389919298,3.524802283715109e-07,0.051486165510555654,3.740672273144755e-06,0.054365428354003265
imu1,147409,147499,9.81131496803613,1.239067284066878e-06,0.04997087839424854,1.1074906905888072e-05,0.05459137476538457
imu1,147509,147599,9.803302418119946,8.647460369700414e-06,0.057513558827831913,3.1733241655459446e-05,0.06334766526810763
imu1,147609,147699,9.810847428597693,4.642095749200519e-05,0.04654313145001905,4.0397200825366915e-05,0.05855578756417747
imu1,147709,147799,9.810974918554768,4.247824099953171e-05,0.06629009472356796,0.0001587301496372175,0.07938228721989234
imu1,147809,147899,9.801772040203806,2.9140831849549807e-06,0.06363836355528504,5.056689475120386e-05,0.07657555027948555
imu1,147909,147999,9.81152985133951,5.682911945790678e-06,0.06293044550468228,4.944187600834251e-06,0.0653295600566129
imu1,148009,148099,9.806631707088263,7.007310772957596e-06,0.05074273534348257,2.594210605269771e-05,0.05965390863252579
imu1,148109,148199,9.804887295490133,1.7223452258600655e-06,0.049496038146685496,7.717510479832305e-06,0.05248369622903622
imu1,148209,148299,9.806523085904528,1.9840323421619067e-06,0.05529105097799889,4.850404314975111e-05,0.06795615892596195
imu1,148309,148399,9.808141467337276,2.17049401411863e-06,0.060437192450591266,7.17785427486259e-05,0.07025341936152761
imu1,148409,148499,9.80556913681736,2.2581095570053938e-06,0.04974429760931673,2.5581494365336027e-06,0.05188278377817772
imu1,148509,148599,9.806119612717287,1.0335558428005563e-05,0.0544598408021086,4.524699289540265e-05,0.06393619537998581
imu1,148609,148699,9.802959805008951,5.3184974873434455e-06,0.04615218689951993,0.0001044617800815949,0.06257670370229132
imu1,148709,148799,9.812176231068104,2.398297033540065e-06,0.04151622709754427,4.3867559683401165e-05,0.05081660236643051
imu1,148809,148899,9.80841489023848,2.2891503143442833e-06,0.04926720629045883,5.6874984387442826e-06,0.05181275836640836
imu1,148909,148999,9.808367249921012,4.0423612374177877e-07,0.04164186557114904,5.533296676222137e-06,0.0442683920083129
imu1,149009,149099,9.8061625556294,2.4310347973682383e-06,0.03429314774499621,2.981732886419442e-05,0.04598905737133028
imu1,149109,149199,9.806594974012725,1.719778205187415e-05,0.049097304932125795,4.36068522143882e-05,0.05582710488714581
