imu_squat_id,knee_rom,acc_rms,acc_var,gyro_rms,gyro_var,gyro_peak,jerk_rms,descent_time,ascent_time
1.0,80.91360381081836,9.849441858177427,0.10521885477035196,0.9198185047335824,0.5244675371007571,3.3395174515244577,0.06021971867791427,5.67,1.5100000000000007
2.0,79.68967488933124,9.834418619678772,0.1646537602270749,1.143254241391596,0.34578361144787473,2.1114728684936828,0.07546339455248677,1.5900000000000007,1.9699999999999989
3.0,76.5280888298353,9.837633937892114,0.21315661041922182,1.28208149667671,0.5169810641934347,2.120941588952228,0.08251063638762703,1.3900000000000006,1.6600000000000001
4.0,91.38341505266263,9.794908284000515,0.16447498063063107,1.0648525664991917,0.3979906963290203,2.1151514827512856,0.06074285639969303,2.91,1.6099999999999994
5.0,75.45201614899013,9.850477348455296,0.17306445180940633,1.209013406591736,0.38508866918856566,2.150086683219658,0.07179700172158347,1.5100000000000016,1.5800000000000018
6.0,85.43307681112876,9.831917263220225,0.29036136019527503,1.180835897899414,0.5100830658325409,2.226917016098691,0.08608772553580415,1.9099999999999966,1.6600000000000001
