time,squat_id,phase,phase,phase_percent,knee_video,knee_imu,knee_error,trunk_video,thigh_pitch,shank_pitch,omega_imu,acc_imu,jerk_imu
8.141,,END,ASCENT,,175.31582345450175,161.9664094632331,13.349413991268648,6.12168981019768,14.277965062288269,-3.755625474478616,2.1114728684936828,9.50052374315702,25.394183285123404
8.174,,END,STABLE,,175.42551025515786,159.4982647320408,15.927245523117051,6.121397058673918,16.609335685820692,-3.892399582138511,1.9034651128959106,10.246117568595766,18.09877023913208
8.208,,END,STABLE,,175.39798407564012,155.83557959646805,19.562404479172073,6.110442425497647,20.137952324537384,-4.026468078994566,1.6311838830071044,10.298467884049005,-15.04440242902507
8.241,,END,STABLE,,175.29983862095187,153.37730364945048,21.922534971501392,6.1105777832127215,22.462603123255697,-4.160093227293805,1.6933695300982192,9.649449589723647,-23.524816899772077
8.274,,END,STABLE,,175.19744822258463,151.41795947657482,23.779488746009804,6.10037022085437,24.2329088965146,-4.349131626910568,1.7445047766189077,9.058414126534629,-13.641339692454608
8.308,,END,STABLE,,175.08547735089115,149.2174541937609,25.868023157130267,6.127935096740009,26.12916986675201,-4.653375939487107,1.6900122455358895,8.89522203117002,5.637203246051342
8.341,,END,STABLE,,174.94327874247148,147.23295052039188,27.710328222079596,6.147178183436763,27.780923606184057,-4.986125873424073,1.6530738906739288,9.274683876828224,18.478723809537087
8.375,,END,DESCENT,,174.77507931954622,144.74413390658194,30.030945412964286,6.096139026705783,29.80825897718173,-5.447607116236332,1.5975106433103923,9.889483802711617,18.907113239731075
8.408,,END,DESCENT,,174.32890635164077,141.09564738818182,33.23325896345895,5.977305428054952,32.743677284845,-6.160675326973199,1.5378158193318077,10.275773092792495,-1.7749395022557906
8.441,,END,DESCENT,,173.74148125458703,138.48053498065295,35.26094627393408,5.774783981346534,34.81488566811554,-6.704579351231512,1.560115119288484,10.007452844955843,-13.663427061322636
8.475,,END,DESCENT,,173.01678485461,136.15961219197612,36.85717266263387,5.364717533931902,36.65501821881626,-7.185369589207623,1.5716355639467856,9.576495047401988,-12.802374154835661
8.508,,END,DESCENT,,172.21881437060293,133.6320939375134,38.58672043308954,4.783157956362282,38.80975636847781,-7.558149694008783,1.5195231186131868,9.242918487445406,-3.890562452324559
8.541,,END,DESCENT,,171.1912884195368,131.97861685083495,39.212671568701836,3.96662868935805,40.33536023986412,-7.686022909300942,1.445704851900204,9.211839908962187,1.8488556876145594
8.575,,END,DESCENT,,170.03596687619589,130.2516992389289,39.78426763726699,2.883338530973444,41.87874351509928,-7.869557245971848,1.358731171263924,9.369933463022083,9.157944083262976
8.608,,END,DESCENT,,168.6579408622234,127.67145526895258,40.986485593270814,2.344872559024868,44.01425691279081,-8.314287818256606,1.289800022302313,9.9472821698935,18.284924537016195
8.641,,END,DESCENT,,166.9206943488634,125.50391288087091,41.41678146799249,2.477066173669912,45.70362194026503,-8.792465178864054,1.2609375046020255,10.47932419502418,14.726478969493883
8.675,,END,DESCENT,,164.5521037696364,122.36399711287176,42.188106656764646,3.232426538139923,48.07464425748793,-9.561358629640278,1.177385209148835,10.763678743830646,-0.8755146328214778
8.708,,END,DESCENT,,161.47908960092548,120.07331813361564,41.40577146730983,4.702057698929062,49.8516204561217,-10.07506141026266,1.08674843668459,10.59342592277389,-9.473692362535417
8.742,2.0,START,DESCENT,0.0,157.83326886623863,118.08482898104116,39.74843988519747,7.030190754614274,51.51180148921049,-10.403369529748351,1.0141216041098928,10.239284988912697,-13.077545205887532
8.775,2.0,START,DESCENT,1.336573511543114,153.6975222336902,116.0446504186028,37.652871815087394,9.426568672230548,53.41761761771062,-10.537731963686577,0.9686071321753414,9.741327630205888,-10.81569430655037
8.808,2.0,START,DESCENT,2.673147023086228,149.30557917260853,114.83670800188445,34.468871170724086,11.837886509020896,54.6682532621005,-10.495038736015054,0.9615761472336187,9.456125462551332,-8.401484531567746
8.842,2.0,START,DESCENT,4.050222762251911,145.11665381749697,113.596495297972,31.52015851952497,14.35130709791814,55.98485215334158,-10.418652548686415,0.9863943879684022,9.245065801361717,-4.9207216956443744
8.875,2.0,START,DESCENT,5.386796273795024,141.1251502942389,112.05924220824272,29.06590808599617,16.86377898399471,57.57625785628499,-10.364499935472296,1.0362456114952814,9.202332277876794,2.618989300653652
8.908,2.0,START,DESCENT,6.723369785338138,137.74737254522876,109.49139418019467,28.255978365034082,19.26975249490997,60.08910183705119,-10.419503982754112,1.0556906514914237,9.482364811927877,9.689367724571412
8.942,2.0,START,DESCENT,8.100445524503822,134.58722878814757,107.3994101182471,27.187818669900466,21.58982727836713,61.99034809914956,-10.610241782603346,1.0024274691164414,9.789936212265195,10.52181765525603
8.975,2.0,START,DESCENT,9.437019036046934,131.57795666299305,105.40283228059803,26.175124382395012,23.71706382557351,63.68551657227776,-10.911651147124196,0.92200517949815,10.107342347624638,10.28744204410981
9.009,2.0,START,DESCENT,10.814094775212617,128.2320020499004,103.12911823812136,25.102883811779023,25.581123970856417,65.43758817706765,-11.43329358481099,0.8117709601680275,10.446970519776936,5.942827883911718
9.042,2.0,START,DESCENT,12.150668286755732,125.45103368186196,101.82826451321353,23.622769168648432,27.47979984887963,66.3137152678586,-11.858020218927876,0.7258281011835893,10.567389028896736,2.3820286480006416
9.075,2.0,START,DESCENT,13.487241798298848,122.63016230781702,100.81410016228742,21.8160621455296,29.27382975260413,66.99240376092884,-12.193496076783733,0.6722132211062919,10.604076258637189,0.5009109028375178
9.109,2.0,START,DESCENT,14.864317537464528,119.8364845121545,99.3414983232155,20.494986188938995,30.942205637208595,68.28731217241098,-12.371189504373506,0.7251604652529329,10.6403607009657,1.6075217395298296
9.142,2.0,START,DESCENT,16.200891049007645,117.288020875734,97.8777415779492,19.41027929778481,32.70177061180708,69.81376336386064,-12.308495058190143,0.7255201351850614,10.661723729501213,-1.539811888291183
9.175,2.0,START,DESCENT,17.537464560550827,115.42927150204844,95.75566310836636,19.673608393682073,34.512067172341986,72.24064182756307,-12.003695064070577,0.5286535091534557,10.43856539386888,-8.350310140371107
9.209,2.0,START,DESCENT,18.914540299716435,113.36965482799796,94.292835377757,19.07681945024096,35.8971398330467,74.02308573813653,-11.684078884106484,0.298153089598287,10.191347627448891,-7.283447232638082
9.242,2.0,START,DESCENT,20.251113811259625,111.05634629372848,92.99059134015629,18.065754953572196,37.08808267557883,75.61993691455083,-11.389471745292868,0.10455318343199764,10.00803222586304,-5.274899827603178
9.275,2.0,START,DESCENT,21.587687322802736,108.78936363300647,91.43026777539596,17.359095857610512,38.10521858703211,77.44142136706733,-11.12831085753671,0.17240299965293926,9.807194679106992,-5.000821813179186
9.309,2.0,START,DESCENT,22.96476306196835,107.13004502551183,90.3439721184091,16.786072907102735,38.97191404799544,78.6182953366845,-11.03773254490641,0.23395580387589793,9.662492165110303,-4.402577506166665
9.342,2.0,START,DESCENT,24.30133657351153,105.3595392531942,89.36457622521192,15.99496302798228,39.59309910474842,79.61648213498468,-11.018941639803394,0.2564823739473576,9.55796856271831,-2.1085447375132844
9.376,2.0,START,BOTTOM,25.678412312677143,105.72525591136952,88.34288495163676,17.382370959732754,40.341409475957576,80.56951502397636,-11.08760002438688,0.3031670941458458,9.593863382075492,4.482947650439655
9.409,2.0,START,ASCENT,27.01498582422033,106.24410189869222,87.81494229337653,18.42915960531569,41.16446825236103,80.96198093766735,-11.223076768956116,0.3821317937691333,9.808516025036585,9.399037827179711
9.442,2.0,START,ASCENT,28.351559335763444,106.7242065152248,87.4889170991691,19.235289416055693,42.02298460679127,81.07117042935806,-11.43991247147282,0.4781662204757764,10.129712757415128,11.321101231998739
9.476,2.0,START,DESCENT,29.728635074929127,106.41821889544096,87.39273350864532,19.025485386795637,42.80230944438252,80.79251950974363,-11.814746981611044,0.5792601921281304,10.557906128575354,9.127440823578354
9.509,2.0,START,DESCENT,31.06520858647224,106.1173380619437,87.52954216918509,18.587795892758606,43.55639062133758,80.37242605368469,-12.098031777130217,0.6097576339169972,10.762167448709036,3.823164960683016
9.542,2.0,START,DESCENT,32.40178209801535,103.12398112963004,87.7288742720711,15.395106857558943,44.42850081285325,79.9459067932282,-12.325218934700684,0.6217514512363419,10.766081664794934,-3.6934308452969162
9.576,2.0,START,DESCENT,33.77885783718104,99.69514849189687,87.92203587180168,11.77311262009519,45.04553145805353,79.6040752193645,-12.473888908833809,0.6756522220167098,10.454666638145802,-10.39252320196374
9.609,2.0,START,DESCENT,35.11543134872415,98.27870255816724,87.95007195287472,10.328630605292517,45.62782825895097,79.5843645243792,-12.46556352274608,0.7423705826815189,10.140949515447813,-9.588059546910358
9.642,2.0,START,DESCENT,36.45200486026727,95.93007617026822,87.90037885177613,8.029697318492097,46.02146068080218,79.69191065373397,-12.407710494489908,0.8161807697198887,9.907386721289853,-5.578945455348901
9.676,2.0,START,DESCENT,37.82908059943295,93.1509847929904,87.89333254334694,5.257652249643456,46.84487300713352,79.7504616248967,-12.356205831756364,0.9547344735553015,9.826925829216524,1.7525192181459488
9.709,2.0,START,DESCENT,39.165654110976064,90.67065284017596,88.04281889452923,2.627833945646728,47.48012455178734,79.5877066432898,-12.369474462180966,1.0793680766552773,9.954563351845636,6.169261990173595
9.743,2.0,BOTTOM,DESCENT,40.54272985014175,88.10840244337652,88.3184436591145,-0.21004121573797363,48.21763979985532,79.25320401964244,-12.428352321243077,1.1789910774470571,10.159349109323054,6.479571177021398
9.776,2.0,BOTTOM,DESCENT,41.87930336168486,84.02526654027665,88.85108890910328,-4.8258223688266355,48.97707239889145,78.57629262428442,-12.572618466612292,1.2738128505721606,10.316506373594676,0.44396510396131816
9.809,2.0,BOTTOM,DESCENT,43.21587687322797,81.34677562537912,89.41309497323888,-8.06631934785976,49.774342354517735,77.86414454869723,-12.722760478063885,1.359546091240792,10.246768613699041,-4.707522599761205
9.843,2.0,BOTTOM,DESCENT,44.59295261239365,79.45871934417816,90.14355977653908,-10.684840432360915,50.12271165145993,76.96641244692991,-12.890027776531005,1.4636973199298864,10.061206001502203,-6.955605672821662
9.876,2.0,BOTTOM,DESCENT,45.92952612393677,78.35809105608777,91.33468568855128,-12.976594632463502,50.38838131182608,75.58275361762621,-13.082560693822506,1.584249002516398,9.801030157396491,-5.283384974061789
9.909,2.0,BOTTOM,STABLE,47.266099635479954,78.35092060101611,92.3207195448625,-13.969798943846385,50.61860842443059,74.50540766172743,-13.17387279341006,1.6303314867573935,9.681566616187688,-2.7568340931039756
9.943,2.0,ASCENT,BOTTOM,48.643175374645566,78.5269269776585,93.33091035575312,-14.803983378094614,50.66585237740768,73.4348966478874,-13.234192996359456,1.651189441526807,9.624821542835928,-1.2910964701945886
9.976,2.0,ASCENT,ASCENT,49.97974888618875,78.8814651016635,94.66978390393771,-15.788318802274219,50.7399092729144,72.01554588225348,-13.31467021380881,1.6975178335824388,9.597767077875869,0.11131452302964817
10.01,2.0,ASCENT,ASCENT,51.35682462535436,79.55274950130179,95.70342792286054,-16.15067842155875,50.73705143891197,70.93801747785092,-13.358554599288532,1.7406777429348226,9.625302962708755,1.688584006760891
10.043,2.0,ASCENT,ASCENT,52.69339813689747,80.57596824640925,96.8713319755284,-16.29536372911916,50.68200936931962,69.80378859494571,-13.3248794295259,1.7505069609037303,9.687494692206187,1.9766814742923202
10.076,2.0,ASCENT,ASCENT,54.02997164844066,81.68397741146165,98.78762710116332,-17.10364968970167,50.606198077688816,68.09822632855425,-13.114146570282434,1.7171146240305344,9.705249985369708,-1.9792731577383051
10.11,2.0,ASCENT,ASCENT,55.40704738760627,82.80702496135612,100.4721803720171,-17.665155410660986,50.479096829681374,66.62794344306354,-12.899876184919352,1.7146118401949406,9.578606199216708,-6.213334001230464
10.143,2.0,ASCENT,ASCENT,56.74362089914946,83.92727665374892,102.2995085769208,-18.37223192317188,50.242059907124656,64.9917982084902,-12.708693214589008,1.7478598138825858,9.3644518969389,-6.941870801508514
10.176,2.0,ASCENT,ASCENT,58.08019441069258,85.33673643097445,104.94704717243876,-19.610310741464303,49.95571136657715,62.59094445070726,-12.46200837685396,1.798690920294645,9.207726722810024,0.44506546048012297
10.21,2.0,ASCENT,ASCENT,59.45727014985825,86.7183973178031,107.07739171339676,-20.35899439559367,49.5658842336525,60.710136588667005,-12.212471697936223,1.8000260844665728,9.32261183901903,6.428821334047882
10.243,2.0,ASCENT,ASCENT,60.79384366140137,88.90513662422501,109.24859176051532,-20.343455136290316,49.06396978141295,58.853079945602765,-11.898328293881942,1.7607856122569294,9.53820950564453,6.520628989710815
10.276,2.0,ASCENT,ASCENT,62.13041717294448,90.76243373973055,112.140261653178,-21.377827913447447,48.50166847865497,56.38908772828336,-11.470650618538656,1.7076508959270473,9.661804467750144,-1.0829447904250742
10.31,2.0,ASCENT,ASCENT,63.507492912110166,92.437263382177,114.4511454440004,-22.01388206182341,47.8243857960196,54.37478388544351,-11.174070670556103,1.7032852404825198,9.551977809311989,-5.280124730024681
10.343,2.0,ASCENT,ASCENT,64.84406642365327,93.90824925172902,117.08301551885631,-23.174766267127296,47.15782572866982,52.067849939862434,-10.849134541281254,1.6773668254743859,9.394169838534173,-4.255301599901372
10.377,2.0,ASCENT,ASCENT,66.22114216281896,94.90482837617712,121.06715223146094,-26.162323855283816,46.46506541911184,48.5779037520878,-10.35494401645127,1.532826125420301,9.331302975384439,1.4349633644371806
10.41,2.0,ASCENT,ASCENT,67.55771567436207,95.71523072747124,124.08473490002442,-28.369504172553178,45.73888134483863,45.852674435606815,-10.062590664368765,1.4072743431678176,9.435586864051727,5.028888998180037
10.443,2.0,ASCENT,ASCENT,68.8942891859052,97.10396668895088,126.85511708418788,-29.751150395237005,44.79636054665274,43.215226934639965,-9.92965598117216,1.3415520519299002,9.596826236016943,4.663276080223852
10.477,2.0,ASCENT,ASCENT,70.27136492507087,99.19068624512514,130.21372466531443,-31.023038420189295,43.65152762911088,40.00571082921124,-9.780564505474327,1.3162745274633252,9.662121472469567,-1.9699054413426325
10.51,2.0,ASCENT,ASCENT,71.60793843661398,101.39719444262096,132.78613806880446,-31.388943626183504,42.10467098532921,37.9175109296667,-9.296351001528832,1.2749695544506576,9.543376916251091,-4.902706407891287
10.543,2.0,ASCENT,ASCENT,72.9445119481571,103.46355668657012,135.59068464099812,-32.127127954428005,40.645045702945765,36.14043624819174,-8.268879110810152,1.1605566500735773,9.418675179821943,-2.4795282832663474
10.577,2.0,ASCENT,ASCENT,74.32158768732279,105.33085100236144,139.46874275574203,-34.137891753380586,39.09384878918599,34.0963135768916,-6.434943667366365,0.8781294312450387,9.447708218251286,3.971103801858874
10.61,2.0,ASCENT,ASCENT,75.6581611988659,107.948279280615,142.1511418289599,-34.20286254834491,37.50336044293764,32.542285739964186,-5.30657243107592,0.6422329689708628,9.63060560936453,7.7807332572134555
10.643,2.0,ASCENT,ASCENT,76.99473471040909,110.06729872294656,144.46161396463737,-34.394315241690805,35.79488976893655,30.825830512596685,-4.712555522765962,0.4795979770524372,9.876170504316269,7.305495748682006
10.677,2.0,ASCENT,ASCENT,78.3718104495747,111.94087643670692,146.9960123354718,-35.055135898764874,34.26782029220012,28.47165254495588,-4.532335119572336,0.3769584924726915,10.014994776420577,-1.0240580011555949
10.71,2.0,ASCENT,ASCENT,79.70838396111787,114.55287735748831,148.68282775117655,-34.12995039368823,32.39917668962061,26.888099106355885,-4.429073142467554,0.31933837148487104,9.91149717642444,-4.710897516316436
10.744,2.0,ASCENT,ASCENT,81.0854597002835,117.04169269104038,150.36185555473418,-33.320162863693795,30.32792453275739,25.47646771595115,-4.161676729314669,0.24550383287575273,9.782591319227325,-3.0380559073082054
10.777,2.0,ASCENT,ASCENT,82.4220332118266,118.95952404922814,152.65319228816756,-33.69366823893942,28.274117936570367,23.61387669638935,-3.732931015443093,0.24788783135045597,9.757007814231606,1.4735151632295356
10.81,2.0,ASCENT,ASCENT,83.7586067233698,121.54231717717118,154.33247186224844,-32.790154685077255,26.23710246241605,22.150771902893418,-3.516756234858152,0.20594928682311264,9.82327791190723,2.340827489606795
10.844,2.0,ASCENT,ASCENT,85.1356824625354,124.5755279937936,155.83961205098896,-31.26408405719536,24.0704365515018,20.756201396649043,-3.404186552362007,0.09098803225879101,9.875955691710093,0.9190537297844799
10.877,2.0,ASCENT,ASCENT,86.47225597407858,127.54863770214372,157.39409555331835,-29.84545785117463,21.86497765764873,19.300643405955185,-3.305261040726469,0.18657461369485465,9.874805550651761,-0.5618423121721889
10.91,2.0,ASCENT,ASCENT,87.8088294856217,131.09164253526922,158.26896247912254,-27.17731994385332,19.6948223808801,18.56045020748924,-3.170587313388228,0.1714010541838736,9.85808186416174,-0.4289615509031819
10.944,2.0,ASCENT,ASCENT,89.18590522478739,135.0249955876358,159.05110586719104,-24.02611027955524,17.385288377299926,17.986612364757015,-2.962281768051943,0.042927276781651785,9.851152558783966,-0.02985644338389193
10.977,2.0,ASCENT,ASCENT,90.5224787363305,138.61618762487345,160.12709054387403,-21.510902919000586,15.234867188097091,17.234947740961534,-2.6379617151644363,0.1295986237565288,9.859568517810375,0.4237400679787129
11.011,2.0,ASCENT,ASCENT,91.8995544754961,142.0822162143649,160.9573975922233,-18.875181377858382,13.18565507229446,16.602996075322633,-2.439606332454056,0.1541844280640161,9.874999865088128,0.5178282971729686
11.044,2.0,ASCENT,ASCENT,93.2361279870393,145.96401098117934,161.726456419072,-15.762445437892666,11.271182493551734,15.946246218824594,-2.327297362103383,0.09294882863991417,9.88530898722356,0.046174857690516546
11.077,2.0,ASCENT,ASCENT,94.57270149858242,149.16317871067378,162.56801652506076,-13.40483781438698,9.429472839945454,15.16245515550035,-2.269528319438865,0.0841929809956769,9.865686350042168,-0.9799749106339846
11.111,2.0,ASCENT,ASCENT,95.9497772377481,152.60290279774313,163.05364055694668,-10.450737759203548,7.557585109788986,14.72444744057894,-2.2219120024743697,0.15492034332320664,9.830731587431503,-1.2107636341594912
11.144,2.0,ASCENT,ASCENT,97.2863507492912,156.12054788902566,163.43409166632114,-7.313543777295479,5.733995246667365,14.43488958390988,-2.1310187497689923,0.15539959263437697,9.798650986069049,-0.8194795914179736
11.177,2.0,ASCENT,ASCENT,98.62292426083432,159.65405495241288,163.828542092728,-4.174487140315108,3.884007020685666,14.189726742124137,-1.981731165147866,0.08640853051934169,9.788489742263057,0.4527831377648681
11.211,2.0,ASCENT,ASCENT,100.0,162.639380215759,164.09191979485146,-1.4525395790924733,2.5118194260620585,13.995054732234276,-1.9130254729142384,0.1415928838754352,9.818440002567915,1.3943085600989775
11.244,,END,ASCENT,,166.0303490330371,164.3949099174445,1.635439115592618,1.679506235181703,13.726220087637085,-1.8788699949184189,0.20057615435275833,9.859113716032772,0.9461771245387922
11.277,,END,ASCENT,,168.4569669891907,164.98014148534676,3.4768255038439406,1.626652248905866,13.262396835973616,-1.7574616786796171,0.24460897576415971,9.851419365941782,-1.3526469086696693
11.311,,END,ASCENT,,170.7199717083244,165.5574323166224,5.162539391702012,2.012380523637383,12.876973789639452,-1.5655938937381335,0.3224851451746353,9.796875769578254,-1.9223765589184723
11.344,,END,ASCENT,,172.30868189425007,166.1355783765204,6.173103517729658,2.922310574321469,12.497765319285891,-1.3666563041937,0.44475710615149255,9.749323754087518,-1.0944527051433965
11.378,,END,ASCENT,,173.4806461662682,166.7132155146294,6.76743065163879,3.7442487521966754,12.070868993247473,-1.2159154921231092,0.6033494106771512,9.725346686670612,-0.5033896295827844
11.411,,END,ASCENT,,173.96144963771772,166.96170896519587,6.9997406725218525,4.450216913345734,11.875802021786436,-1.1624890130176675,0.7190687133403433,9.69608233911571,-1.6973487310172573
11.444,,END,ASCENT,,174.28481458962207,167.0710277594269,7.2137868301951755,4.9822519004849,11.853075030225998,-1.0758972103471107,0.889935582068783,9.621038191014462,-3.1031138931913347
11.478,,END,STABLE,,174.25635962099267,167.01291637058085,7.243443250411815,5.399235533637473,12.164029961911172,-0.8230536675079777,1.214651913354431,9.503534272006426,-2.163071266146517
11.511,,END,STABLE,,174.18928105413409,166.75466020382632,7.434620850307766,5.611786117153121,12.628554841991088,-0.6167849541825942,1.459402220925064,9.457727280532483,-1.2430516673184115
11.544,,END,STABLE,,174.18517589289272,166.2308591438307,7.954316749062002,5.769007979627983,13.178888971019528,-0.590251885149765,1.633604427302516,9.41200391844278,-1.9127731986172876
11.578,,END,BOTTOM,,174.20783269213416,165.07335868677742,9.134474005356736,5.859378816762385,13.901050554194612,-1.0255907590279527,1.7411718518287973,9.35638918989953,0.47022941158127196
11.611,,END,STABLE,,174.2175132364064,163.81194522401267,10.40556801239373,5.896082749817925,14.557089378084672,-1.6309653979026373,1.8007516834155868,9.454484275574185,6.565218406926931
11.644,,END,STABLE,,174.2496676059878,162.19885901750294,12.05080858848487,5.886943700091214,15.573949910663885,-2.22719107183316,1.843607655409712,9.748185563962483,12.128021252325539
11.678,,END,STABLE,,174.3345833382929,159.8404581246267,14.494125213666194,5.8974831536332,17.621790587157292,-2.537751288215997,1.8236832937935412,10.160271810385618,3.7828356767932405
11.711,,END,STABLE,,174.37760176748998,158.22306917768407,16.15453258980591,5.947170222337138,19.43668975413998,-2.340241068175976,1.828908506187196,10.006392397031039,-14.501128967597026
11.745,,END,STABLE,,174.4922568264903,156.73960079088093,17.752656035609363,5.972817355615851,21.225446200182088,-2.0349530089369834,1.8469573685576688,9.363532618633096,-24.838750734911912
11.778,,END,STABLE,,174.48124212790466,154.573174076534,19.908068051370662,5.984260895783898,23.49840199072466,-1.9284239327413344,1.7700182028942733,8.604328896693287,-6.160991044167417
11.811,,END,STABLE,,174.4418076025663,152.4490415165363,21.992766086030002,5.988005804135256,25.33575621019344,-2.215202273270254,1.6815799732882473,8.849064202798985,22.184670614528443
11.845,,END,STABLE,,174.35230781516725,148.9996660244407,25.35264179072655,5.9467485427347135,28.097897726917097,-2.9024362486422133,1.5862252652521383,10.084861417132084,28.16384755508068
11.878,,END,STABLE,,174.28862662008464,146.35350262614023,27.935123993944416,5.848273331436525,30.18554767289632,-3.460949700963456,1.5521486242803781,10.528380469240002,-1.6497206275397502
11.911,,END,DESCENT,,174.05444090094502,143.89938061514138,30.155060285803643,5.718764878069026,32.09689126330681,-4.003728121551806,1.5899698200422112,10.038650792735233,-26.14210052817333
11.945,,END,DESCENT,,173.83107848143345,141.01915793820035,32.8119205432331,5.49354495247157,34.37699193351691,-4.603850128282742,1.5892942567414614,9.052908914986293,-15.00552044907431
11.978,,END,DESCENT,,173.58967098576574,138.9944417932952,34.595229192470526,5.104901944217086,36.15136721288347,-4.854190993821322,1.5348937077126206,8.922827075055496,5.2593837320820285
12.012,,END,DESCENT,,173.31591901726924,136.8078077698038,36.50811124746545,4.574382906124349,38.22082643296344,-4.971365797232788,1.5065577911304466,9.24845845534295,12.862800570617935
12.045,,END,DESCENT,,172.79370552955714,134.33522358417935,38.4584819453778,3.7068324739898544,40.5662993393526,-5.098477076468053,1.5149013882451696,9.54983445901371,5.092286078928566
12.078,,END,DESCENT,,172.10150497942448,130.75795785810925,41.343547121315225,2.6666760143128587,43.722372815305896,-5.519669326584848,1.5375397354693634,9.50533606406593,-3.517537995590601
12.112,,END,DESCENT,,171.08393179073934,128.20822812413346,42.87570366660589,2.1567845857629147,45.73236700610308,-6.059404869763453,1.5077468712583066,9.510374166220227,5.94416598489596
12.145,,END,DESCENT,,169.41255635185308,125.99295622572916,43.419600126123925,2.3375071972351007,47.33444142166051,-6.672602352610328,1.453689062361232,9.853321125658363,14.631299447801325
12.178,,END,DESCENT,,166.84306574157222,123.32265007189272,43.520415669679494,3.295267618640357,49.22716358280383,-7.450186345303441,1.380719040112041,10.336714331201918,5.972285465681466
12.212,,END,DESCENT,,163.6605516946619,121.27986993281766,42.380681761844244,5.1501173374423725,50.72803322399432,-7.992096843188019,1.332297041592824,10.332821121721633,-5.80461495781401
12.245,3.0,START,DESCENT,0.0,159.87597073734457,119.16350782638034,40.712462910964234,7.648141803882152,52.32173621567371,-8.514755957945951,1.3168715824323043,10.050623906532415,-10.71365468535862
12.278,3.0,START,DESCENT,1.5949734171097747,155.8778426406626,116.23790495207638,39.63993768858623,10.518928785195891,54.551012529493846,-9.21108251842977,1.2722280021110943,9.79697556575842,1.2916135375614886
12.312,3.0,START,DESCENT,3.2382793620106405,151.71617654061555,113.96311761672946,37.75305892388609,13.673404185047795,56.32437210688023,-9.7125102763903,1.184948321780908,10.02697239594117,12.533016203028922
12.345,3.0,START,DESCENT,4.833252779120414,147.59081328205613,110.97056053709908,36.62025274495706,16.9619156202541,58.79106421341943,-10.238375249481482,1.0560405001795272,10.556719916618174,10.108623970191047
12.379,3.0,START,DESCENT,6.476558724021281,143.820969519064,108.90181281877868,34.91915670028531,20.25945952140368,60.65767031980871,-10.440516861412632,0.9712320892313205,10.7218937122076,0.9791448254245552
12.412,3.0,START,DESCENT,8.071532141131055,140.2875807905416,107.02292215585308,33.264658634688516,23.714691417879564,62.52388713256064,-10.453190711586297,0.8995651214617498,10.660124609529737,-3.4973497928876895
12.445,3.0,START,DESCENT,9.666505558240743,136.65250414096562,104.6457082566592,32.00679588430641,26.98726769710152,65.02137582388333,-10.332915919457468,0.7628971358317703,10.585278469431204,1.1683902281275778
12.479,3.0,START,DESCENT,11.30981150314161,132.92895493324647,102.86828189985503,30.06067303339144,29.885873017338582,66.8414098889806,-10.290308211164348,0.5848913055766513,10.682938264418382,4.362638114018978
12.512,3.0,START,DESCENT,12.904784920251384,129.56029134136068,101.1663216482202,28.393969693140477,32.52402774908059,68.5277048579652,-10.30597349381459,0.37135888613318774,10.789832079469024,1.4848803223641198
12.545,3.0,START,DESCENT,14.49975833736107,128.56473266290433,99.6235867051321,28.941145957772235,35.033438152134366,70.04267653721139,-10.333736757656514,0.19414916452065956,10.734748835506517,-5.3706243443068615
12.579,3.0,START,DESCENT,16.143064282262024,126.7101746245584,97.86212171248036,28.848052912078046,37.49507054358162,71.8153968203053,-10.322481467214372,0.18177617675661828,10.383989608858474,-10.385357800025531
12.612,3.0,START,BOTTOM,17.738037699371713,127.35178891001632,96.74535804955606,30.606430860460264,39.65818760887295,73.01380236798012,-10.24083958246381,0.22373431726264545,10.099737934595261,-7.548185575870718
12.645,3.0,START,STABLE,19.3330111164814,127.27999899770718,95.75482031585322,31.52517868185396,41.74842751775968,74.15503058646432,-10.09014909768246,0.2574954149727284,9.959201290105462,-1.5936930679785064
12.679,3.0,START,DESCENT,20.976317061382357,126.62531066761372,94.60568180410682,32.019628863506895,43.70434242903493,75.60307322032892,-9.791244975564254,0.393310170300425,10.041990538319233,4.93689870098342
12.712,3.0,START,DESCENT,22.57129047849204,122.76495081170488,93.92555018597294,28.83940062573194,45.523480911505466,76.57535054407853,-9.499099269948529,0.5747004553557994,10.222098751222394,6.434879131674393
12.746,3.0,START,DESCENT,24.214596423392997,120.05039042238654,93.30643471457624,26.7439557078103,47.00569442827963,77.58072391831445,-9.112841367109326,0.8387683463993597,10.452539894465856,4.446804589244039
12.779,3.0,START,DESCENT,25.80956984050268,115.12259048735469,93.02766060495044,22.094929882404244,48.39998178981429,78.04500082598324,-8.927338569066313,1.003840646316026,10.544229046210658,1.5877383400401186
12.812,3.0,START,DESCENT,27.404543257612367,110.32777733959536,92.87207661012872,17.455700729466642,49.69811530663687,78.26138384282618,-8.866539547045095,1.1425645607617554,10.548761600557137,-1.196312774369062
12.846,3.0,START,DESCENT,29.04784920251332,105.60699173296992,92.81003677302618,12.796954959943733,51.00601892866214,78.26979602904179,-8.920167197932031,1.3322117309792694,10.44017525869454,-4.010120887999392
12.879,3.0,START,DESCENT,30.64282261962301,101.84709621605028,92.8524602387452,8.99463597730508,52.39024357792338,78.1529553354305,-8.9945844258243,1.4832512483772673,10.299939763153949,-5.110211678957398
