frame,time,squat_id,state,phase,knee_angle,hip_angle,trunk_angle,knee_angle_imu_sync
201,6.706,1.0,DESCENDING,START,91.13739190767302,76.56512161936456,45.64351838808216,105.39189626064433
202,6.74,1.0,DESCENDING,START,90.26198623604218,76.3812019969546,45.74643860610809,110.31484088387968
203,6.773,1.0,BOTTOM,BOTTOM,89.98081430218342,76.11573104728326,45.77283895260829,121.58634262180774
204,6.806,1.0,ASCENDING,ASCENT,90.30087500409088,75.78005339748229,45.70384022103884,133.9318594307843
205,6.84,1.0,ASCENDING,ASCENT,90.82462171436416,75.4967314317299,45.38443237041096,141.73673694955747
206,6.873,1.0,ASCENDING,ASCENT,92.37325567560052,74.51755186027856,44.965547587017,142.94197987636986
207,6.906,1.0,ASCENDING,ASCENT,95.31181637461118,73.21792026731381,44.42159691124604,140.31460182140194
208,6.94,1.0,ASCENDING,ASCENT,98.47874108663272,71.39299559479306,43.72310470146603,136.17874081379622
209,6.973,1.0,ASCENDING,ASCENT,102.712074720743,68.70070675464788,42.70525120109413,130.7687819725612
210,7.007,1.0,ASCENDING,ASCENT,106.85400714163616,65.76572391318454,41.53451965279272,122.72141934564675
211,7.04,1.0,ASCENDING,ASCENT,110.76089939188232,62.51459135652605,40.261380945248426,115.16962998071526
212,7.073,1.0,ASCENDING,ASCENT,112.9217352544063,59.49201408093345,38.80332729787326,111.08574213266377
213,7.107,1.0,ASCENDING,ASCENT,114.7980730260518,56.43096608405392,37.06750408797764,110.26871803008561
214,7.14,1.0,ASCENDING,ASCENT,115.13043897276272,53.85239692097901,35.28715255048279,111.47408486935107
215,7.173,1.0,ASCENDING,ASCENT,116.05078997970858,50.92893842630529,33.51650877713446,114.34120956706195
216,7.207,1.0,ASCENDING,ASCENT,116.75135548034216,48.474248153662565,31.58080981033301,118.50691873797844
217,7.24,1.0,ASCENDING,ASCENT,117.9348966902444,45.91413833227297,29.626150816119765,120.97213243589755
218,7.273,1.0,ASCENDING,ASCENT,119.47931464581085,43.47345678525299,27.648658196377284,119.47622469843655
219,7.307,1.0,ASCENDING,ASCENT,121.76355520180694,40.83225284252587,25.542637926583684,114.92154250155053
220,7.34,1.0,ASCENDING,ASCENT,123.94037299627853,38.415976809978,23.33188854834924,110.09193334214386
221,7.374,1.0,ASCENDING,ASCENT,126.68654815348422,35.75420887977275,21.06682679868649,107.23687950936328
222,7.407,1.0,ASCENDING,ASCENT,129.4765222751648,33.001833266471,18.61789291940332,108.52865162012412
223,7.44,1.0,ASCENDING,ASCENT,132.4336161062355,30.195635793385343,16.251035064040426,112.73756007877957
224,7.474,1.0,ASCENDING,ASCENT,135.9780165922201,27.20461832305063,13.989588245129974,115.94185312555064
225,7.507,1.0,ASCENDING,ASCENT,139.59353873965026,24.189192066404864,11.87818843965194,115.76262857725716
226,7.54,1.0,ASCENDING,ASCENT,143.05600528387336,21.44212784709905,9.95437401669942,112.73785388131364
227,7.574,1.0,ASCENDING,ASCENT,147.15011494928035,18.516574140994027,8.181426610457663,108.69254074369847
228,7.607,1.0,ASCENDING,ASCENT,151.51171509562005,15.480379573668484,6.405408792843477,106.13618056775805
229,7.64,1.0,ASCENDING,ASCENT,155.73722931336215,12.618473438764356,4.79310134270536,105.99437982678518
230,7.674,1.0,ASCENDING,ASCENT,160.0877345003143,9.693646332926829,3.220988570230852,108.11938536411111
231,7.707,1.0,ASCENDING,ASCENT,164.11416396416524,6.953515076618096,2.177724291707064,110.54699769407014
232,7.741,,STANDING,END,167.48916350030564,4.613833893065743,1.6814547984845496,110.05527420061232
233,7.774,,STANDING,END,170.09729232740796,2.8030860537089834,1.6788058933714598,105.76377813834024
234,7.807,,STANDING,END,171.79742431014068,1.540153993796512,2.107135828372282,101.83393713870207
235,7.841,,STANDING,END,173.02012550829457,0.932781636891068,2.9609884085095706,102.68670000570376
236,7.874,,STANDING,END,173.73335189702394,0.7124633720639716,3.6592338303382896,107.20919112192458
237,7.907,,STANDING,END,173.97671358890983,0.7722659480402498,4.187645316288546,110.72435275936276
238,7.941,,STANDING,END,174.13496946248364,1.0081124603944331,4.694466065408932,107.90419085911157
239,7.974,,STANDING,END,174.28686525048658,1.316686026672003,5.109874458510273,100.209472533104
240,8.008,,STANDING,END,174.38554452268278,1.5622666608936573,5.433287983928111,94.974531026244
241,8.041,,STANDING,END,174.57935526390995,1.8191393141035512,5.701346599754771,96.49873065286157
242,8.074,,STANDING,END,174.86818749803282,2.0695010143845005,5.929557502605227,101.3384021435201
243,8.108,,STANDING,END,175.12391584337692,2.2488493074692903,6.066895735165938,102.2207624463054
244,8.141,,STANDING,END,175.31582345450175,2.343650489270237,6.12168981019768,94.42966583495716
245,8.174,,STANDING,END,175.42551025515786,2.3598170912312293,6.121397058673918,84.3031753731062
246,8.208,,STANDING,END,175.39798407564012,2.3245666574563826,6.110442425497647,82.05045050599938
247,8.241,,STANDING,END,175.29983862095187,2.286161376589974,6.1105777832127215,87.30210251562808
248,8.274,,STANDING,END,175.19744822258463,2.2419200004371658,6.10037022085437,94.90475108856232
249,8.308,,STANDING,END,175.08547735089115,2.220891556313658,6.127935096740009,101.09618414714575
250,8.341,,STANDING,END,174.94327874247148,2.182958725941874,6.147178183436763,101.679522798642
251,8.375,,STANDING,END,174.77507931954622,2.079625537441653,6.096139026705783,97.92916308485351
252,8.408,,STANDING,END,174.32890635164077,1.8467144724327136,5.977305428054952,94.42445862352733
253,8.441,,STANDING,END,173.74148125458703,1.5150297720354524,5.774783981346534,91.18811254031988
254,8.475,,STANDING,END,173.01678485461,1.1683693850248456,5.364717533931902,84.2440526543354
255,8.508,,STANDING,END,172.21881437060293,1.0080700967503842,4.783157956362282,75.52552128468464
256,8.541,,STANDING,END,171.1912884195368,1.190531760538962,3.9666286893580502,70.20627481456638
257,8.575,,STANDING,END,170.03596687619589,1.9122033871862696,2.883338530973444,69.92493338893017
258,8.608,,STANDING,END,168.6579408622234,3.231168228939925,2.344872559024868,74.57783353264524
259,8.641,,STANDING,END,166.9206943488634,5.164414952598146,2.477066173669912,81.88774588537285
260,8.675,,STANDING,END,164.5521037696364,7.547702831239688,3.232426538139923,87.19693263415634
261,8.708,,STANDING,END,161.47908960092548,10.35361455041316,4.702057698929062,88.45707694858957
262,8.742,2.0,DESCENDING,START,157.83326886623863,13.527086883768646,7.030190754614274,90.6236092086923
263,8.775,2.0,DESCENDING,START,153.6975222336902,16.95094244154754,9.426568672230548,98.13903357321206
264,8.808,2.0,DESCENDING,START,149.30557917260853,20.507289942520952,11.837886509020896,107.55317757645575
265,8.842,2.0,DESCENDING,START,145.11665381749697,24.13881406833013,14.35130709791814,111.42436665129975
266,8.875,2.0,DESCENDING,START,141.1251502942389,27.778502386520508,16.86377898399471,108.36444321404298
267,8.908,2.0,DESCENDING,START,137.74737254522876,31.167807945711463,19.26975249490997,102.36178636543809
268,8.942,2.0,DESCENDING,START,134.58722878814757,34.425256584371155,21.58982727836713,99.46200255800076
269,8.975,2.0,DESCENDING,START,131.57795666299305,37.48256015930016,23.71706382557351,101.63504049995059
270,9.009,2.0,DESCENDING,START,128.2320020499004,40.25107223447255,25.581123970856417,106.97393230148045
271,9.042,2.0,DESCENDING,START,125.45103368186196,42.62518148942415,27.47979984887963,111.91335173353548
272,9.075,2.0,DESCENDING,START,122.63016230781702,44.8863969552505,29.27382975260413,114.61046296141191
273,9.109,2.0,DESCENDING,START,119.8364845121545,47.22081620487944,30.942205637208595,115.92684672737671
274,9.142,2.0,DESCENDING,START,117.288020875734,49.63456613384267,32.70177061180708,117.70706893492132
275,9.175,2.0,DESCENDING,START,115.42927150204844,51.94443216745824,34.512067172341986,120.12939607625486
276,9.209,2.0,DESCENDING,START,113.36965482799796,54.47817477705888,35.8971398330467,121.96068179399099
277,9.242,2.0,DESCENDING,START,111.05634629372848,57.30210222184941,37.08808267557883,122.09951192268821
278,9.275,2.0,DESCENDING,START,108.78936363300647,60.0922710710181,38.10521858703211,121.33802994113601
279,9.309,2.0,DESCENDING,START,107.13004502551183,62.52318808451035,38.97191404799544,120.42004242743386
280,9.342,2.0,DESCENDING,START,105.3595392531942,64.92622776573387,39.59309910474842,119.09839058254249
281,9.376,2.0,DESCENDING,START,105.72525591136952,66.46602106788055,40.341409475957576,117.5673007327604
282,9.409,2.0,DESCENDING,START,106.24410189869222,67.70272514870116,41.16446825236103,118.38252280920287
283,9.442,2.0,DESCENDING,START,106.7242065152248,68.71387703630988,42.02298460679127,121.93212788657199
284,9.476,2.0,DESCENDING,START,106.41821889544096,69.58619367999756,42.80230944438252,124.95381915488979
285,9.509,2.0,DESCENDING,START,106.1173380619437,70.44680887312207,43.55639062133758,123.72049701332432
286,9.542,2.0,DESCENDING,START,103.12398112963004,72.28448731831118,44.42850081285325,114.59722551442574
287,9.576,2.0,DESCENDING,START,99.69514849189687,74.0302551650493,45.04553145805353,109.25074462368197
288,9.609,2.0,DESCENDING,START,98.27870255816724,74.98111969493392,45.62782825895097,108.92162995543472
289,9.642,2.0,DESCENDING,START,95.93007617026822,76.58989056523154,46.02146068080218,80.68308103810865
290,9.676,2.0,DESCENDING,START,93.1509847929904,78.48617570529832,46.84487300713352,13.70714299751672
