frame,time,squat_id,state,phase,knee_angle,hip_angle,trunk_angle,knee_angle_imu_sync
86,2.869,,STANDING,,179.70325027695844,2.4287815232892767,2.621398469905017,178.19034626190853
87,2.902,,STANDING,,179.68398823271576,2.419637397141506,2.6581818588030406,178.2542443355403
88,2.936,,STANDING,,179.720037554183,2.412416823701673,2.701938614095593,178.3557113081272
89,2.969,,STANDING,,179.71104912231445,2.440046488200544,2.7638312025178067,178.44571913955585
90,3.003,,STANDING,,179.69077844506756,2.476135340743264,2.8330747858357275,178.50972398247814
91,3.036,,STANDING,,179.64150986125455,2.522414400865069,2.8944117687971223,178.53604916155726
92,3.069,,STANDING,,179.56342994169552,2.5912585578991063,2.966232778811018,178.5355882297917
93,3.103,,STANDING,,179.4925208043225,2.66604074661499,3.04327673789807,178.54999960646154
94,3.136,,STANDING,,179.45829404363,2.7413694172285714,3.129080163387063,178.6008729769773
95,3.169,,STANDING,,179.4592793474303,2.794428765443985,3.1920622855673555,178.65837107010313
96,3.203,,STANDING,,179.4702884304949,2.841075476397145,3.265156030352236,178.6916386094915
97,3.236,,STANDING,,179.51796995134185,2.8552577971447226,3.306991738810241,178.7028066516583
98,3.269,,STANDING,,179.59317826709778,2.8148968729884003,3.2973283479776327,178.69795109871563
99,3.303,,STANDING,,179.65839373718228,2.7363801901050557,3.2479537008340413,178.67719798619567
100,3.336,,STANDING,,179.69608412061783,2.6506396282579727,3.184182344635599,178.66582606905828
101,3.37,,STANDING,,179.76152203221824,2.526015409373617,3.0779077208032226,178.6869308883615
102,3.403,,STANDING,,179.8015425786378,2.4132821003705844,2.9835468805561054,178.72044955234517
103,3.436,,STANDING,,179.80523944351623,2.323336896363285,2.902051041986065,178.73216830879772
104,3.47,,STANDING,,179.83097156598947,2.245684196602415,2.83389159137806,178.71183225563013
105,3.503,,STANDING,,179.8581909986408,2.177542234645584,2.774322303039278,178.67106619850728
106,3.536,,STANDING,,179.8663744820476,2.1352994640653344,2.73097031564957,178.61211493927212
107,3.57,,STANDING,,179.85003704173488,2.0959447272769074,2.687433450789636,178.52333917600487
108,3.603,,STANDING,,179.82759311028732,2.07602963956219,2.661459861184506,178.40715984816848
109,3.636,,STANDING,,178.834932392673,1.766338304313095,2.645349411378677,178.27466870563651
110,3.67,,STANDING,,178.05773889176223,1.5145225230638633,2.623504298664312,178.15162186181828
111,3.703,,STANDING,,177.38929529881386,1.2867245734073631,2.5994524947211146,178.0785464553645
112,3.737,,STANDING,,176.90527369027777,1.0977299191565135,2.5743791957829565,178.06056694622973
113,3.77,,STANDING,,176.6306066491251,0.973689821825272,2.5605525862339205,178.07505400804845
114,3.803,,STANDING,,177.35782672029896,1.171401342591975,2.5663874860125158,178.08684752688953
115,3.837,,STANDING,,177.88407164193174,1.2944196032689144,2.544665354352093,178.08738713683312
116,3.87,,STANDING,,178.29969848910827,1.3786133985162237,2.519012142488878,178.09527346765069
117,3.903,,STANDING,,178.57241034963195,1.4223998365196118,2.4951217365371208,178.1306732121435
118,3.937,,STANDING,,178.62804608133965,1.3899657691059182,2.450246784998245,178.19869638561846
119,3.97,,STANDING,,178.65863223106732,1.33986533270508,2.38592982780287,178.2809608467123
120,4.004,,STANDING,,178.62986430657094,1.282392987048402,2.338248478253042,178.35669511516755
121,4.037,,STANDING,,178.56169123818157,1.2141336261529136,2.2955557744916013,178.40617632419097
122,4.07,,STANDING,,178.48014368499375,1.135452717994363,2.2462674915406797,178.44376768377143
123,4.104,,STANDING,,178.4262695222254,1.0743205478561295,2.2036265959317687,178.50496038007506
124,4.137,,STANDING,,178.3535608809447,1.0073890169993385,2.158090177187869,178.60262888580652
125,4.17,,STANDING,,178.28169525103823,0.9663656338291168,2.1480487923884874,178.70716578679676
126,4.204,,STANDING,,178.23321599214182,0.9424895747966596,2.139314340749287,178.7585486378242
127,4.237,,STANDING,,178.18358922386665,0.9103931235147918,2.1235773097476898,178.72657486271126
128,4.27,,STANDING,,178.16248300028812,0.8730073889268504,2.0973189202252867,178.6478763000818
129,4.304,,STANDING,,178.0742974423528,0.8119014623326641,2.0722187290021647,178.5831767025187
130,4.337,,STANDING,,177.97323944541807,0.7401460461757394,2.031177084920353,178.56740217203517
131,4.371,,STANDING,,177.9523129755367,0.6977085191328433,1.995135850866552,178.58360233483012
132,4.404,,STANDING,,178.00015186315508,0.6786885260769504,1.960103232452309,178.599004375255
133,4.437,,STANDING,,178.08220052635724,0.715690579977975,1.9666095142719613,178.6025210675467
134,4.471,,STANDING,,178.25310901751186,0.77839471782383,1.9703430728648432,178.6001341758797
135,4.504,,STANDING,,178.46616574136326,0.8604670118507446,1.9795622756387687,178.59617011804886
136,4.537,,STANDING,,178.64014591671864,0.920217964743115,1.9720069496890984,178.57958110318557
137,4.571,,STANDING,,178.7054147072511,0.939565671157131,1.9601830345779585,178.53007572902808
138,4.604,,STANDING,,178.69610792910063,0.9093745548260012,1.9216086092103644,178.4527614169253
139,4.637,,STANDING,,178.64414898871294,0.8561386737695613,1.8703848787729436,178.37361773432832
140,4.671,,STANDING,,178.4958788529962,0.781924599111222,1.830707391014514,178.3184897323039
141,4.704,,STANDING,,178.32419691788988,0.7149158243771774,1.8099915173888423,178.29542981160247
142,4.738,,STANDING,,178.15840592828818,0.6407422380390415,1.7736895696637898,178.28883244810288
143,4.771,,STANDING,,177.9652600150842,0.603914468378246,1.783904258654233,178.2773876651203
144,4.804,,STANDING,,177.34321822950625,0.4839470782186604,1.8446689451630216,178.24505106861434
145,4.838,,STANDING,,177.04238355765966,0.4509220179023089,1.884917719586696,178.19575191529705
146,4.871,,STANDING,,176.80094296416922,0.405805154377074,1.917410375275082,178.154733805792
147,4.904,,STANDING,,176.60366605410118,0.3976585380628656,1.9774738906702451,178.1339043707765
148,4.938,,STANDING,,176.4269195935255,0.3375807570542421,1.976161760561793,178.1272545243965
149,4.971,,STANDING,,176.70918672472155,0.3904839846158301,1.9543866566250057,178.11636475615035
150,5.005,,STANDING,,176.87628096386143,0.4191074617426927,1.9619989927736907,178.09774426587612
151,5.038,,STANDING,,177.01699145005765,0.4858678642214006,2.000656201633712,178.09586405757796
152,5.071,,STANDING,,176.64850537909192,0.453068616897172,2.088384327803939,178.1297500550322
153,5.105,,STANDING,,176.36847803603354,0.4986667917346315,2.258189066470692,178.19440130971674
154,5.138,,STANDING,,176.40238078403087,0.6704891962191407,2.471710246700656,178.257785099934
155,5.171,,STANDING,,176.34479723219823,0.8399592303780283,2.732232290643224,178.2973042706487
156,5.205,,STANDING,,176.2822111066602,1.000879246288822,2.98742372284549,178.35739271627082
157,5.238,,STANDING,,176.7276410515451,1.3002586955546007,3.2659286739184545,178.54873154567295
158,5.271,,STANDING,,177.11076678210333,1.581693951063913,3.546746545197521,178.95043488593936
159,5.305,,STANDING,,177.1657189910435,1.7398878388249015,3.796534946985271,179.50153886707608
160,5.338,,STANDING,,177.1339503968084,1.7308008442271337,3.886201143725143,179.994180965615
161,5.372,,STANDING,,177.09399108181643,1.674445101653578,3.925455423590271,179.65623617712782
162,5.405,,STANDING,,177.00174452367062,1.4828901210619254,3.804622697186738,179.51373232331494
163,5.438,,STANDING,,176.76862497337908,1.0935361846520348,3.470692017782844,179.42275740427806
164,5.472,,STANDING,,176.33864535908484,0.9152380338160666,2.927814556196604,179.1796486848806
165,5.505,,STANDING,,175.6782166531285,1.1985235478323275,2.172092901375115,178.6428310789542
166,5.538,,STANDING,,174.53068678664772,2.022089233095144,1.906286572101292,177.71897526334902
167,5.572,,STANDING,,172.80646845808766,3.6084176155933454,2.30003943501418,176.3296728170799
168,5.605,,STANDING,,170.64609727260097,5.97683053271669,3.454283294928726,174.54899892907804
169,5.638,,STANDING,,167.87091517150822,8.949595526039072,5.571148923675515,172.277174971597
170,5.672,,STANDING,,164.73173655435463,12.292689585960538,8.68692393262253,169.4022290873466
171,5.705,,STANDING,,160.67488915546772,16.09973724941234,11.959242207922212,166.33073502957106
172,5.739,1.0,DESCENDING,START,155.82525544270177,20.20713160460792,15.174522528141376,163.20177074541985
173,5.772,1.0,DESCENDING,START,150.68221221504214,24.382876434287034,18.176535197800387,160.24130634594187
174,5.805,1.0,DESCENDING,START,145.36125190935985,28.60071790880388,20.82989802298706,157.1854666280771
175,5.839,1.0,DESCENDING,START,139.92834611178225,32.805023804266355,23.17877039851088,153.96714114636777
176,5.872,1.0,DESCENDING,START,135.1660444443263,36.475695051849456,25.17921009576901,150.9944868094103
177,5.905,1.0,DESCENDING,START,130.999313030187,39.55392075884569,26.957603384158592,148.2246397594669
178,5.939,1.0,DESCENDING,START,126.92160688030287,42.295042401376406,28.54587368072304,145.40914909629765
179,5.972,1.0,DESCENDING,START,123.14240808814604,44.68636956017603,29.963531224409557,142.59258318729735
180,6.006,1.0,DESCENDING,START,119.71794019912883,46.82972385534525,31.204783283354004,139.67043567078858
181,6.039,1.0,DESCENDING,START,116.20738631411102,49.04106231604354,32.24780194874377,136.93362145606739
182,6.072,1.0,DESCENDING,START,113.3041934275549,51.17300581466709,33.253947354436455,134.43509292122332
183,6.106,1.0,DESCENDING,START,110.52279311920115,53.39842298924631,34.241652168419826,132.17071272354298
184,6.139,1.0,DESCENDING,START,108.5485136829912,55.29847998064811,35.276275293137,130.23022085734866
185,6.172,1.0,DESCENDING,START,106.46622527490908,57.37345639074581,36.22977208830319,128.5395210227946
186,6.206,1.0,DESCENDING,START,104.81559848473364,59.41535024633227,37.32837227536798,127.07562693856669
187,6.239,1.0,DESCENDING,START,103.8804828548236,61.213204881328025,38.389597007728206,125.82783471627843
188,6.272,1.0,DESCENDING,START,103.30274826206156,62.8496797094572,39.44498900054348,124.57206045279072
189,6.306,1.0,DESCENDING,START,102.84510201092102,64.51765404691363,40.30617842274584,123.13229205395326
190,6.339,1.0,DESCENDING,START,102.95325268636186,65.54376104823632,41.15128369097217,121.58649176667424
191,6.373,1.0,DESCENDING,START,103.83406114687594,66.18279566918784,41.93415217087551,119.94227214887327
192,6.406,1.0,DESCENDING,START,107.417289786197,66.97795864871586,42.64698103382271,118.35493535371474
193,6.439,1.0,DESCENDING,START,110.39338191554988,68.1202322386619,43.23473651037268,116.79108013733779
194,6.473,1.0,DESCENDING,START,112.57509928416316,69.55226400763635,43.7207397479384,115.24232128444379
195,6.506,1.0,DESCENDING,START,113.11876476052744,71.21317676832874,44.17159540562172,113.79470604730237
196,6.539,1.0,DESCENDING,START,111.78532011802956,72.94407810523401,44.51526553739304,112.36946119986942
197,6.573,1.0,DESCENDING,START,106.3657541203314,74.55528343275375,44.75378937853037,110.94832972339871
198,6.606,1.0,DESCENDING,START,101.36884850362318,75.56854136082677,44.99817204510855,109.53111944022476
199,6.639,1.0,DESCENDING,START,96.5679446705345,76.17783514775712,45.28202892755242,107.87537902031258
200,6.673,1.0,DESCENDING,START,93.17947675918322,76.45546835397656,45.512236743552826,105.94236165934932
201,6.706,1.0,DESCENDING,START,91.13739190767302,76.56512161936456,45.64351838808216,104.06425320787459
202,6.74,1.0,DESCENDING,START,90.26198623604218,76.3812019969546,45.74643860610809,102.37160611432623
203,6.773,1.0,BOTTOM,BOTTOM,89.98081430218342,76.11573104728326,45.77283895260829,101.16353679927161
204,6.806,1.0,ASCENDING,ASCENT,90.30087500409088,75.78005339748229,45.70384022103884,100.38051577904233
205,6.84,1.0,ASCENDING,ASCENT,90.82462171436416,75.4967314317299,45.38443237041096,99.8270102401608
206,6.873,1.0,ASCENDING,ASCENT,92.37325567560052,74.51755186027856,44.965547587017,99.40732432844142
207,6.906,1.0,ASCENDING,ASCENT,95.31181637461118,73.21792026731381,44.42159691124604,99.13463234180401
208,6.94,1.0,ASCENDING,ASCENT,98.47874108663272,71.39299559479306,43.72310470146603,99.11863331518667
209,6.973,1.0,ASCENDING,ASCENT,102.712074720743,68.70070675464788,42.70525120109413,99.4374693391637
210,7.007,1.0,ASCENDING,ASCENT,106.85400714163616,65.76572391318454,41.53451965279272,100.08659006000725
211,7.04,1.0,ASCENDING,ASCENT,110.76089939188232,62.51459135652605,40.261380945248426,100.91002813213065
212,7.073,1.0,ASCENDING,ASCENT,112.9217352544063,59.49201408093345,38.80332729787326,101.76357595331243
213,7.107,1.0,ASCENDING,ASCENT,114.7980730260518,56.43096608405392,37.06750408797764,102.6044258647508
214,7.14,1.0,ASCENDING,ASCENT,115.13043897276272,53.85239692097901,35.28715255048279,103.4781354815151
215,7.173,1.0,ASCENDING,ASCENT,116.05078997970858,50.92893842630529,33.51650877713446,104.59509754882232
216,7.207,1.0,ASCENDING,ASCENT,116.75135548034216,48.474248153662565,31.58080981033301,106.1080177413781
217,7.24,1.0,ASCENDING,ASCENT,117.9348966902444,45.91413833227297,29.626150816119765,107.84902039721027
218,7.273,1.0,ASCENDING,ASCENT,119.47931464581085,43.47345678525299,27.648658196377284,109.68307237841668
219,7.307,1.0,ASCENDING,ASCENT,121.76355520180694,40.83225284252587,25.542637926583684,111.62158467866328
220,7.34,1.0,ASCENDING,ASCENT,123.94037299627853,38.415976809978,23.33188854834924,113.6773268552057
221,7.374,1.0,ASCENDING,ASCENT,126.68654815348422,35.75420887977275,21.06682679868649,116.10859863426175
222,7.407,1.0,ASCENDING,ASCENT,129.4765222751648,33.001833266471,18.61789291940332,118.74998880669948
223,7.44,1.0,ASCENDING,ASCENT,132.4336161062355,30.195635793385343,16.251035064040426,121.53156308890803
224,7.474,1.0,ASCENDING,ASCENT,135.9780165922201,27.20461832305063,13.989588245129974,124.39452181792107
225,7.507,1.0,ASCENDING,ASCENT,139.59353873965026,24.189192066404864,11.87818843965194,127.0889875505806
226,7.54,1.0,ASCENDING,ASCENT,143.05600528387336,21.44212784709905,9.95437401669942,129.67212816333915
227,7.574,1.0,ASCENDING,ASCENT,147.15011494928035,18.516574140994027,8.181426610457663,132.30098411844645
228,7.607,1.0,ASCENDING,ASCENT,151.51171509562005,15.480379573668484,6.405408792843477,135.03786000461608
229,7.64,1.0,ASCENDING,ASCENT,155.73722931336215,12.618473438764356,4.79310134270536,138.14846106368788
230,7.674,1.0,ASCENDING,ASCENT,160.0877345003143,9.693646332926829,3.220988570230852,141.61295841008703
231,7.707,1.0,ASCENDING,ASCENT,164.11416396416524,6.953515076618096,2.177724291707064,144.8228619326574
232,7.741,,STANDING,END,167.48916350030564,4.613833893065743,1.6814547984845496,147.58306813200943
233,7.774,,STANDING,END,170.09729232740796,2.8030860537089834,1.6788058933714598,149.6742862758745
234,7.807,,STANDING,END,171.79742431014068,1.540153993796512,2.107135828372282,151.36763755503782
235,7.841,,STANDING,END,173.02012550829457,0.932781636891068,2.9609884085095706,152.98504952542493
236,7.874,,STANDING,END,173.73335189702394,0.7124633720639716,3.6592338303382896,154.61533911891829
237,7.907,,STANDING,END,173.97671358890983,0.7722659480402498,4.187645316288546,156.2248686130185
238,7.941,,STANDING,END,174.13496946248364,1.0081124603944331,4.694466065408932,157.5914821630888
239,7.974,,STANDING,END,174.28686525048658,1.316686026672003,5.109874458510273,158.53484171360088
240,8.008,,STANDING,END,174.38554452268278,1.5622666608936573,5.433287983928111,159.31190226697714
241,8.041,,STANDING,END,174.57935526390995,1.8191393141035512,5.701346599754771,160.10220132852953
242,8.074,,STANDING,END,174.86818749803282,2.0695010143845005,5.929557502605227,160.97396586857994
243,8.108,,STANDING,END,175.12391584337692,2.2488493074692903,6.066895735165938,161.8978741991349
244,8.141,,STANDING,END,175.31582345450175,2.343650489270237,6.12168981019768,162.71882713363965
245,8.174,,STANDING,END,175.42551025515786,2.3598170912312293,6.121397058673918,163.36757634266027
246,8.208,,STANDING,END,175.39798407564012,2.3245666574563826,6.110442425497647,163.83216478460574
247,8.241,,STANDING,END,175.29983862095187,2.286161376589974,6.1105777832127215,164.1559866403027
248,8.274,,STANDING,END,175.19744822258463,2.2419200004371658,6.10037022085437,164.4729862778161
249,8.308,,STANDING,END,175.08547735089115,2.220891556313658,6.127935096740009,164.86746801758937
250,8.341,,STANDING,END,174.94327874247148,2.182958725941874,6.147178183436763,165.31899590223455
251,8.375,,STANDING,END,174.77507931954622,2.079625537441653,6.096139026705783,165.84071054463433
252,8.408,,STANDING,END,174.32890635164077,1.8467144724327136,5.977305428054952,166.36395559541444
253,8.441,,STANDING,END,173.74148125458703,1.5150297720354524,5.774783981346534,166.69131833073908
254,8.475,,STANDING,END,173.01678485461,1.1683693850248456,5.364717533931902,166.55198870446085
255,8.508,,STANDING,END,172.21881437060293,1.0080700967503842,4.783157956362282,165.96367490287614
256,8.541,,STANDING,END,171.1912884195368,1.190531760538962,3.9666286893580502,165.22931740184407
257,8.575,,STANDING,END,170.03596687619589,1.9122033871862696,2.883338530973444,164.64514884434004
258,8.608,,STANDING,END,168.6579408622234,3.231168228939925,2.344872559024868,164.38451109587007
259,8.641,,STANDING,END,166.9206943488634,5.164414952598146,2.477066173669912,164.34096703285002
260,8.675,,STANDING,END,164.5521037696364,7.547702831239688,3.232426538139923,163.99210454563192
261,8.708,,STANDING,END,161.47908960092548,10.35361455041316,4.702057698929062,162.6281498557059
262,8.742,2.0,DESCENDING,START,157.83326886623863,13.527086883768646,7.030190754614274,160.02767481034238
263,8.775,2.0,DESCENDING,START,153.6975222336902,16.95094244154754,9.426568672230548,157.0131715652056
264,8.808,2.0,DESCENDING,START,149.30557917260853,20.507289942520952,11.837886509020896,154.14570402367383
265,8.842,2.0,DESCENDING,START,145.11665381749697,24.13881406833013,14.35130709791814,151.77728572738258
266,8.875,2.0,DESCENDING,START,141.1251502942389,27.778502386520508,16.86377898399471,149.94168652873444
267,8.908,2.0,DESCENDING,START,137.74737254522876,31.167807945711463,19.26975249490997,147.95379752691036
268,8.942,2.0,DESCENDING,START,134.58722878814757,34.425256584371155,21.58982727836713,145.26879685635993
269,8.975,2.0,DESCENDING,START,131.57795666299305,37.48256015930016,23.71706382557351,142.28262066260842
270,9.009,2.0,DESCENDING,START,128.2320020499004,40.25107223447255,25.581123970856417,139.24164636284738
271,9.042,2.0,DESCENDING,START,125.45103368186196,42.62518148942415,27.47979984887963,136.59974945974867
272,9.075,2.0,DESCENDING,START,122.63016230781702,44.8863969552505,29.27382975260413,134.3938755901483
273,9.109,2.0,DESCENDING,START,119.8364845121545,47.22081620487944,30.942205637208595,132.4722045647763
274,9.142,2.0,DESCENDING,START,117.288020875734,49.63456613384267,32.70177061180708,130.60806559201387
275,9.175,2.0,DESCENDING,START,115.42927150204844,51.94443216745824,34.512067172341986,128.54422239277957
276,9.209,2.0,DESCENDING,START,113.36965482799796,54.47817477705888,35.8971398330467,126.17546926514137
277,9.242,2.0,DESCENDING,START,111.05634629372848,57.30210222184941,37.08808267557883,123.63460378894547
278,9.275,2.0,DESCENDING,START,108.78936363300647,60.0922710710181,38.10521858703211,121.04223552198167
279,9.309,2.0,DESCENDING,START,107.13004502551183,62.52318808451035,38.97191404799544,118.64301998604398
280,9.342,2.0,DESCENDING,START,105.3595392531942,64.92622776573387,39.59309910474842,116.78592033757475
281,9.376,2.0,DESCENDING,START,105.72525591136952,66.46602106788055,40.341409475957576,115.30657634745332
282,9.409,2.0,DESCENDING,START,106.24410189869222,67.70272514870116,41.16446825236103,113.98936116069622
283,9.442,2.0,DESCENDING,START,106.7242065152248,68.71387703630988,42.02298460679127,112.39156079043457
284,9.476,2.0,DESCENDING,START,106.41821889544096,69.58619367999756,42.80230944438252,110.30585628431312
285,9.509,2.0,DESCENDING,START,106.1173380619437,70.44680887312207,43.55639062133758,108.0259960935993
286,9.542,2.0,DESCENDING,START,103.12398112963004,72.28448731831118,44.42850081285325,105.78955573189882
287,9.576,2.0,DESCENDING,START,99.69514849189687,74.0302551650493,45.04553145805353,103.75531642225602
288,9.609,2.0,DESCENDING,START,98.27870255816724,74.98111969493392,45.62782825895097,102.18174699554278
289,9.642,2.0,DESCENDING,START,95.93007617026822,76.58989056523154,46.02146068080218,101.00769993665858
290,9.676,2.0,DESCENDING,START,93.1509847929904,78.48617570529832,46.84487300713352,99.83518242772169
291,9.709,2.0,DESCENDING,START,90.67065284017596,80.10891613928271,47.48012455178734,98.34245589491071
292,9.743,2.0,BOTTOM,BOTTOM,88.10840244337652,81.42451505792869,48.21763979985532,96.5433700418556
293,9.776,2.0,BOTTOM,BOTTOM,84.02526654027665,83.48495310837151,48.97707239889145,94.8594503092245
294,9.809,2.0,BOTTOM,BOTTOM,81.34677562537912,84.6283307416746,49.774342354517735,93.36689968968825
295,9.843,2.0,BOTTOM,BOTTOM,79.45871934417816,85.21339700849938,50.12271165145993,91.99964884905422
296,9.876,2.0,BOTTOM,BOTTOM,78.35809105608777,85.48020419117526,50.38838131182608,90.77010934535711
297,9.909,2.0,BOTTOM,BOTTOM,78.35092060101611,85.72765388948973,50.61860842443059,89.64340082027392
298,9.943,2.0,ASCENDING,ASCENT,78.5269269776585,85.58894715553583,50.66585237740768,88.68583894503803
299,9.976,2.0,ASCENDING,ASCENT,78.8814651016635,85.62449196901125,50.7399092729144,88.00405655218258
300,10.01,2.0,ASCENDING,ASCENT,79.55274950130179,85.68823639556943,50.73705143891197,87.55710348984621
301,10.043,2.0,ASCENDING,ASCENT,80.57596824640925,85.17374014475962,50.68200936931962,87.38699498615745
302,10.076,2.0,ASCENDING,ASCENT,81.68397741146165,84.75678091239062,50.606198077688816,87.46157167547794
303,10.11,2.0,ASCENDING,ASCENT,82.80702496135612,84.24673734879525,50.479096829681374,87.67589792316699
