session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f
20260218_175550,10,0.01,-0.194,-8.619,-4.721,-0.03313043478260869,-0.08532775919732441,0.06411036789297658,-0.708,-9.876,-0.528,-0.06878260869565217,-0.047167224080267564,0.1335953177257525,466157,0.10013748938347332,-0.058021800881110974,-8.34169402601647,-0.08029825313712409,-5.289772717678202,0.05876730330295392,-0.344592580532286,-0.023999172098556586,-9.749812523813457,-0.003023952455499761,-0.7466945176628867,0.12972676016262774
20260218_175550,11,0.01,0.056,-8.56,-4.928,-0.03913043478260869,-0.42432775919732446,-0.02688963210702341,-0.181,-9.855,-0.424,-0.05678260869565217,-0.14216722408026758,0.1435953177257525,466167,0.18449281884085386,-0.04613409343462189,-8.305014764323511,-0.14116821656953676,-5.322669687402889,0.057193358894481974,-0.32388799553324615,-0.02106179800928345,-9.784718318258337,-0.012420517433396401,-0.6395334192836665,0.14290165727399276
20260218_175550,12,0.01,-0.026,-8.591,-5.091,-0.030130434782608698,-0.39932775919732444,-0.0038896321070234115,0.111,-9.972,-0.397,-0.08078260869565218,-0.14816722408026756,0.14559531772575252,466177,0.2599393568570941,-0.03621713928588494,-8.247416577872249,-0.18862434382195492,-5.382643247249866,0.06024037018058422,-0.31672990414982377,-0.017440218686814078,-9.818898397171262,-0.019200446498271406,-0.5189657571814692,0.1548677267838149
20260218_175550,13,0.01,-0.067,-8.499,-5.174,-0.002130434782608696,-0.3393277591973244,0.020110367892976586,0.183,-10.008,-0.275,-0.03178260869565218,-0.10116722408026757,0.1515953177257525,466187,0.3137850337036616,-0.029879727590641936,-8.17785877294411,-0.21276689742297694,-5.461228128071057,0.07128580864918353,-0.3246320437076803,-0.013122055722413855,-9.849315930592876,-0.0199156374269599,-0.39412149026210497,0.16517512859606737
20260218_175550,14,0.01,0.126,-8.27,-5.722,0.012869565217391304,-0.39232775919732443,0.00011036789297658861,0.066,-9.765,-0.39,0.06121739130434783,-0.09416722408026756,0.1675953177257525,466197,0.3341712092139081,-0.028177350902006865,-8.107947557433532,-0.2073793838813,-5.545921023815332,0.09219596044652811,-0.34749116738472385,-0.008393332690078602,-9.87390613266308,-0.012394268511068087,-0.27307544145646434,0.17341623525257396
20260218_175550,15,0.01,0.564,-7.577,-5.931,0.0038695652173913043,-0.4783277591973244,-0.03388963210702341,0.093,-9.659,-0.41,0.06421739130434782,-0.11516722408026756,0.1825953177257525,466207,0.3117040228747403,-0.03146245326082534,-8.050241721266621,-0.17093272056845696,-5.62223069166677,0.12292254911427412,-0.3825970540902045,-0.0037335321762143343,-9.891508104431495,0.003924806290308474,-0.1626917393147366,0.17925634857537207
20260218_175550,16,0.01,0.914,-7.448,-6.128,0.019869565217391305,-0.4523277591973244,-0.028889632107023413,0.096,-9.769,-0.461,0.023217391304347825,-0.06516722408026757,0.1885953177257525,466217,0.24110489314121228,-0.03932390280505029,-8.016287792797526,-0.10693087077330743,-5.676069669631744,0.1613739167878459,-0.42430799819916193,0.00031288129959095094,-9.901694363614892,0.027910029124465975,-0.06858906091438588,0.18246527043180813
20260218_175550,17,0.01,0.633,-7.585,-6.28,-0.017130434782608697,-0.31132775919732436,0.04111036789297659,-0.193,-9.845,0.19,0.003217391304347826,0.10383277591973242,0.1905953177257525,466227,0.12256411536096945,-0.050630315348985405,-8.014754988531198,-0.02351622059752062,-5.696052609378186,0.203605497075061,-0.4645231441522702,0.003256371207515847,-9.904585970623977,0.05690846051327179,0.004883781435014112,0.1829450440643765
20260218_175550,18,0.01,0.437,-7.663,-6.063,-0.0661304347826087,-0.10332775919732443,0.2721103678929766,-0.729,-9.815,0.011,-0.014782608695652172,0.23283277591973245,0.1955953177257525,466237,-0.03753232465771305,-0.06367643525789879,-8.050031335102489,0.06764357810659966,-5.675301003115806,0.2443255087732392,-0.49387946895971035,0.004752623841127096,-9.900721283047593,0.08712880354532188,0.05473722234839413,0.18074741494920343
20260218_175550,19,0.01,-0.036,-8.06,-5.645,-0.0921304347826087,0.4896722408026756,0.42111036789297657,-1.273,-10.074,-0.061,-0.052782608695652176,0.20483277591973242,0.1945953177257525,466247,-0.22674474629088096,-0.07641412792728182,-8.121536180089924,0.15304728491936045,-5.612471793293462,0.27765248781904733,-0.5034065532925677,0.00465773953702892,-9.890999215984301,0.11416034495511557,0.07950480332535867,0.17607482762262733
20260218_175550,20,0.01,-0.431,-8.343,-5.346,-0.16513043478260872,0.7056722408026757,0.5021103678929766,-1.564,-10.095,0.31,-0.011782608695652173,0.20083277591973242,0.17559531772575251,466257,-0.4276610369379592,-0.08673317895602346,-8.223835179018122,0.21937250447811094,-5.51189793904983,0.298003545928013,-0.48622759228277646,0.003053833254422402,-9.876667581414438,0.13353629721719723,0.07942763524697952,0.1692611720810106
20260218_175550,21,0.01,-0.909,-8.514,-5.232,-0.1501304347826087,0.7206722408026757,0.5011103678929766,-1.122,-9.892,0.446,0.059217391304347826,0.17783277591973243,0.1595953177257525,466267,-0.6197898964947375,-0.0927467734934145,-8.347471644725537,0.25546934890168127,-5.3829035115377195,0.3009566560679971,-0.438856897132279,0.000252280533480423,-9.859297027790848,0.14125950694683925,0.056568014022047,0.16073264798281672
20260218_175550,22,0.01,-1.086,-8.768,-5.216,-0.1201304347826087,0.5166722408026756,0.4001103678929766,-0.202,-9.881,0.313,0.036217391304347826,0.03583277591973243,0.1305953177257525,466277,-0.7819762701204467,-0.09303630650785061,-8.480303808909952,0.25398870434836535,-5.238483646816799,0.283933207425588,-0.36175385057281534,-0.003223970883952981,-9.84068405124107,0.1342378654282957,0.014753952858121984,0.15095422850026552
20260218_175550,23,0.01,-1.107,-8.765,-5.098,-0.08513043478260869,0.30367224080267563,0.2851103678929766,0.396,-9.89,-0.318,0.003217391304347826,-0.032167224080267565,0.11459531772575252,466287,-0.8949612494944306,-0.08682096276841686,-8.609084995102561,0.21237990986688213,-5.093594628251255,0.24658907536559527,-0.2590311328499632,-0.006684287380200985,-9.822659940345073,0.11061057888010059,-0.04071586243469709,0.14037175025455617
20260218_175550,24,0.01,-1.25,-8.719,-4.939,-0.0771304347826087,0.1426722408026756,0.18811036789297658,0.395,-9.669,-0.202,0.001217391304347826,0.07083277591973244,0.11359531772575251,466297,-0.9437055233511031,-0.07403560503154338,-8.721039299506035,0.13313571861072077,-4.963294191963408,0.19086782606916608,-0.13748540785766855,-0.009346206706781624,-9.806829032739838,0.06996856476718837,-0.10361252936008512,0.1293616468595329
20260218_175550,25,0.01,-1.226,-8.813,-4.819,-0.04013043478260869,-0.07032775919732441,0.07511036789297659,0.22,-9.543,-0.194,0.003217391304347826,0.17683277591973243,0.1215953177257525,466307,-0.9191610621253963,-0.05531904294470165,-8.805245670374726,0.023314841677933143,-4.860942263066923,0.1207362328565634,-0.005297588834232545,-0.010441641547115429,-9.794298631583967,0.013473573847473991,-0.16748919882168667,0.11819843055377686
20260218_175550,26,0.01,-1.016,-8.838,-4.583,-0.00013043478260869575,-0.21632775919732442,-0.01588963210702341,0.185,-9.614,-0.333,-0.03378260869565217,0.08683277591973243,0.11659531772575249,466317,-0.8192811665519701,-0.03192782442824757,-8.853716317996932,-0.10651063180388964,-4.79664536471846,0.04167240268499272,0.129231877788225,-0.009340835545330484,-9.785480677196354,-0.056134829639645285,-0.22643877490922926,0.10704464084811145
20260218_175550,27,0.01,-0.75,-8.929,-4.436,0.0018695652173913043,-0.31832775919732437,-0.0778896321070234,0.261,-9.82,-0.441,-0.06878260869565217,-0.09516722408026757,0.10759531772575251,466327,-0.6491798177269541,-0.005596325036485788,-8.86211401818954,-0.24367218193400006,-4.776108074506804,-0.03999685506064004,0.25866023324825976,-0.005672326505836325,-9.780034001136453,-0.13466975800557723,-0.27576593271398003,0.09596149691000247
20260218_175550,28,0.01,-0.406,-8.966,-4.526,-0.0011304347826086958,-0.4843277591973244,-0.15988963210702342,0.282,-9.869,-0.383,-0.052782608695652176,-0.22216722408026757,0.08559531772575252,466337,-0.4204728056586365,0.021636735789572984,-8.830086588440535,-0.37496046810366895,-4.800028336166928,-0.11780827360460736,0.37699419102098475,0.00058710129320182,-9.776975138840537,-0.21678466115558687,-0.312472137762574,0.0849338742241507
20260218_175550,29,0.01,0.061,-8.839,-4.653,0.018869565217391304,-0.6723277591973243,-0.2538896321070234,0.416,-9.868,-0.301,-0.012782608695652174,-0.34216722408026756,0.0695953177257525,466347,-0.1499423862131771,0.047619611217502904,-8.761213745523959,-0.48811222387538744,-4.86412240462921,-0.1858333199960716,0.4799185586427451,0.009076004254742932,-9.774930461648545,-0.2964095384120535,-0.3354945444985066,0.07390202319136903
20260218_175550,30,0.01,0.443,-8.715,-5.088,0.050869565217391305,-0.7663277591973244,-0.3138896321070234,0.567,-9.835,-0.306,0.025217391304347823,-0.4351672240802676,0.0605953177257525,466357,0.14225230152936166,0.07028544207650075,-8.662577796236588,-0.5730580468085048,-4.959782080697339,-0.23923591821197962,0.5647447010978836,0.019078638874033497,-9.772459733450603,-0.3672919155003978,-0.3456837380463138,0.06279392840280937
20260218_175550,31,0.01,0.534,-8.564,-5.347,0.10286956521739131,-0.7353277591973244,-0.3328896321070234,0.657,-9.782,-0.303,0.04721739130434782,-0.4861672240802676,0.058595317725752515,466367,0.43456069258035046,0.0878464082949167,-8.543995469340846,-0.6228088064476821,-5.075264280263001,-0.27466595424936285,0.630175231054916,0.02961943253780572,-9.768369329174801,-0.42357539933418903,-0.34554475725125555,0.05155436092433702
20260218_175550,32,0.01,0.817,-8.374,-5.338,0.1558695652173913,-0.6683277591973243,-0.3168896321070234,0.677,-9.82,-0.447,0.06121739130434783,-0.4861672240802676,0.04959531772575251,466377,0.7059785688019968,0.09896990239977649,-8.41698202056235,-0.6339164663386556,-5.1972222465692655,-0.29046196905165333,0.6759706667626564,0.03960322549059947,-9.761949275906817,-0.4603447472491443,-0.3387913736719179,0.040168005198757545
20260218_175550,33,0.01,0.988,-8.265,-5.398,0.1258695652173913,-0.5163277591973244,-0.24988963210702342,0.605,-9.829,-0.422,0.07921739130434782,-0.4831672240802676,0.02959531772575251,466387,0.9377510869274953,0.1029171239715896,-8.293550973920057,-0.6065102476491673,-5.312342069808436,-0.286662815475587,0.7025889375153218,0.04797319023845162,-9.753096292669031,-0.47407871701783344,-0.32977184103550045,0.028674566025727603
20260218_175550,34,0.01,1.042,-8.15,-5.505,0.12086956521739131,-0.3863277591973244,-0.2008896321070234,0.577,-9.738,-0.364,0.09221739130434782,-0.47116722408026757,0.01359531772575251,466397,1.1147281778843903,0.09962292012160388,-8.184974435924381,-0.5439701658986306,-5.4088598339517,-0.2648536083449621,0.7108589288956777,0.053856647014330614,-9.742312513181028,-0.46297229824304637,-0.32282454531643334,0.017174458582697085
20260218_175550,35,0.01,1.135,-7.936,-5.555,0.1218695652173913,-0.3533277591973244,-0.18988963210702342,0.622,-9.665,-0.246,0.08221739130434783,-0.4321672240802676,0.004595317725752508,466407,1.2263253452577214,0.08970111710360403,-8.100636139045854,-0.45234103590584884,-5.477786624688203,-0.22789005382440117,0.7017414085233842,0.05667418991580291,-9.730593145240977,-0.42711012317626335,-0.3216282021284165,0.005825104101729947
20260218_175550,36,0.01,1.327,-7.931,-5.582,0.0768695652173913,-0.3463277591973244,-0.1688896321070234,0.657,-9.637,-0.061,0.05421739130434782,-0.3771672240802676,-0.006404682274247491,466417,1.2670852502528032,0.07437067312877128,-8.04710276836587,-0.3395998435547241,-5.513731306497792,-0.17955175437202192,0.676214787470721,0.05619736581773814,-9.719235977009095,-0.3684879014451798,-0.32862799890409283,-0.005170530286177146
20260218_175550,37,0.01,1.377,-7.908,-5.67,0.04586956521739131,-0.29232775919732445,-0.1438896321070234,0.72,-9.673,-0.103,0.029217391304347824,-0.3151672240802676,-0.014404682274247491,466427,1.2368518706109644,0.05531079765256325,-8.027519419185744,-0.21486966082879969,-5.515265880095428,-0.12416877705469653,0.6352946579208204,0.05255226428717473,-9.70961780120097,-0.2908879208399151,-0.34463485506298464,-0.01558056717603874
20260218_175550,38,0.01,1.326,-7.883,-5.623,0.023869565217391305,-0.1483277591973244,-0.0928896321070234,0.664,-9.72,-0.224,0.019217391304347825,-0.20716722408026758,-0.027404682274247492,466437,1.1405686576104763,0.03446441812283913,-8.041401564078138,-0.08763966552526967,-5.484823847774537,-0.06625229677549248,0.5801622039583212,0.046177785962259084,-9.702981918803834,-0.1996202316120585,-0.36868938470624746,-0.025163408540583247
20260218_175550,39,0.01,0.967,-8.03,-5.459,-0.022130434782608694,0.06167224080267559,-0.004889632107023412,0.465,-9.751,-0.383,0.023217391304347825,-0.08216722408026757,-0.037404682274247494,466447,0.9877133214471746,0.013817119918458133,-8.084849582262306,0.03297593988645367,-5.428164925617346,-0.010147834877976634,0.5123516799256488,0.037754558361595456,-9.700267093549373,-0.10114570346436316,-0.39824169470050697,-0.03368728230304088
20260218_175550,40,0.01,0.732,-8.143,-5.195,-0.025130434782608697,0.18167224080267558,0.05711036789297659,0.329,-9.693,-0.492,0.027217391304347825,-0.008167224080267564,-0.04140468227424749,466457,0.7914005151721342,-0.004818298173146094,-8.15115767808005,0.1389152418066748,-5.3534848078483215,0.04027603282251396,0.4339404453272306,0.028121292359999737,-9.701990244328591,-0.00260189515063349,-0.429628756956567,-0.04094842638668212
20260218_175550,41,0.01,0.519,-8.289,-5.142,-0.03213043478260869,0.24367224080267558,0.0951103678929766,0.367,-9.715,-0.648,0.026217391304347824,0.03083277591973243,-0.04540468227424749,466467,0.5672184767020464,-0.019983670437504226,-8.231734739341187,0.22375026923709393,-5.270293395889509,0.08188996415399256,0.34769223577036573,0.018190687288842326,-9.708183202033828,0.08874301822195507,-0.4587566205955488,-0.04678669547101582
20260218_175550,42,0.01,0.348,-8.481,-5.107,-0.049130434782608694,0.31967224080267553,0.1321103678929766,0.471,-9.692,-0.729,0.034217391304347824,0.08183277591973243,-0.04840468227424749,466477,0.3318989542734816,-0.030702234532152328,-8.317209644831687,0.28313242523769266,-5.1882157164283385,0.11250106408712456,0.2571116831462124,0.008870241410763693,-9.718381927983375,0.16607974391741506,-0.4818424975664044,-0.051097997894632576
20260218_175550,43,0.01,0.106,-8.506,-5.063,-0.06813043478260869,0.3986722408026756,0.1681103678929766,0.431,-9.614,-0.677,0.012217391304347826,0.18583277591973243,-0.052404682274247494,466487,0.10193538106777639,-0.03653779465123054,-8.398567317222309,0.3150608006402576,-5.115872776170512,0.13096887091714757,0.1663683827120574,0.000988323090235666,-9.73167039074499,0.2236577989540398,-0.4960588116784119,-0.05384355921944391
20260218_175550,44,0.01,-0.158,-8.6,-4.981,-0.0631304347826087,0.4116722408026756,0.1741103678929766,0.238,-9.715,-0.575,-0.016782608695652176,0.3018327759197324,-0.05140468227424749,466497,-0.1077379133761761,-0.03758323412355564,-8.468161160148787,0.3199417726364713,-5.059974166225161,0.13722792222196972,0.08005303435770365,-0.004775191330432435,-9.746783064726175,0.25735280270687216,-0.4999505970567553,-0.0550562367229305
20260218_175550,45,0.01,-0.368,-8.643,-4.893,-0.023130434782608695,0.36067224080267557,0.1511103678929766,-0.049,-9.805,-0.491,-0.016782608695652176,0.40083277591973243,-0.05540468227424749,466507,-0.2849018829981554,-0.03438467611267346,-8.520472655177171,0.3004248445710229,-5.024713748908017,0.13221231805857026,0.0027560483593790193,-0.007951721662868547,-9.762263741868233,0.26514152992749734,-0.49355948924019316,-0.054843803356872965
20260218_175550,46,0.01,-0.518,-8.666,-4.897,0.006869565217391304,0.2636722408026756,0.11511036789297659,-0.287,-9.845,-0.416,-0.020782608695652176,0.4278327759197324,-0.05940468227424749,466517,-0.42095003459607877,-0.027816930879918565,-8.552533191363377,0.26102264199980746,-5.011517952469468,0.11768823220950225,-0.06148452211076734,-0.00833416854115225,-9.776663317766232,0.24740937850936665,-0.4782621888916882,-0.05338841254240805
20260218_175550,47,0.01,-0.625,-8.65,-4.946,0.025869565217391303,0.18467224080267558,0.08311036789297659,-0.435,-9.866,-0.341,-0.023782608695652175,0.39783277591973243,-0.05940468227424749,466527,-0.511444510434449,-0.0189340906430233,-8.56397708580625,0.20755110558960055,-5.019156340767224,0.09601248774666343,-0.10975519916793093,-0.006005952476424552,-9.788742133222952,0.20701295067829303,-0.45639562968343933,-0.050940709223356355
20260218_175550,48,0.01,-0.709,-8.487,-4.983,0.041869565217391304,0.12267224080267558,0.05411036789297659,-0.55,-9.882,-0.211,-0.013782608695652175,0.34883277591973244,-0.05640468227424749,466537,-0.5562697656056923,-0.008823051623733109,-8.556750355086734,0.14645390336065414,-5.044182471792992,0.06984645665284471,-0.1407135398747409,-0.0013411654429695099,-9.797634367745427,0.14904299117826778,-0.4307785591430674,-0.04780679016713622
20260218_175550,49,0.03,-0.744,-8.367,-5.27,-0.012130434782608696,-0.043327759197324414,-0.013889632107023413,-0.042,-9.747,-0.319,0.012217391304347826,-0.06916722408026757,-0.04040468227424749,466567,-0.5593557941053611,0.001515675062119761,-8.534550788734629,0.08409520908785567,-5.081628734156693,0.041861572176866486,-0.1547818615653106,0.005028218024074726,-9.80293974845901,0.08028161865634846,-0.40424408507159376,-0.04432695392517333
20260218_175550,50,0.01,-0.558,-8.424,-5.232,-0.008130434782608695,-0.08232775919732441,-0.02688963210702341,0.098,-9.778,-0.421,0.011217391304347827,-0.16316722408026757,-0.03940468227424749,466577,-0.5279876945655333,0.011246054475175564,-8.502112553340943,0.026111748013524273,-5.125838765406268,0.014473779193305458,-0.15403395394092242,0.012276957500441691,-9.804728565869233,0.008412484789205955,-0.3792726481966408,-0.04084701040623691
20260218_175550,51,0.01,-0.453,-8.429,-5.362,0.0008695652173913043,-0.1043277591973244,-0.03788963210702341,0.024,-9.807,-0.404,0.0072173913043478265,-0.18716722408026756,-0.03540468227424749,466587,-0.4717723769276996,0.01973308395453017,-8.46446241376767,-0.023093610306702487,-5.171297659514062,-0.01036112009343805,-0.14181556486258376,0.019476864723587582,-9.803469364713441,-0.058898051185575145,-0.3577696481774106,-0.037685206543523316
20260218_175550,52,0.01,-0.162,-8.303,-5.407,0.023869565217391305,-0.13332775919732442,-0.05188963210702341,-0.102,-9.807,-0.406,0.019217391304347825,-0.19216722408026757,-0.027404682274247492,466597,-0.40138941568372616,0.02654750066905952,-8.426260724196457,-0.06065814171005657,-5.213324703157321,-0.03127046288162023,-0.12220902452655606,0.02570304970946668,-9.79990415171064,-0.11490085421734055,-0.340983954658596,-0.035099548315735335
20260218_175550,53,0.01,-0.084,-8.355,-5.285,0.025869565217391303,-0.061327759197324416,-0.028889632107023413,-0.188,-9.803,-0.334,0.043217391304347826,-0.22316722408026757,-0.027404682274247492,466607,-0.32729711098211534,0.03145153778146633,-8.391306940482535,-0.08534230100019996,-5.248528486845936,-0.047500363649904724,-0.09946523727661379,0.030144091212348977,-9.794899966630771,-0.1545083839082398,-0.32953145414050844,-0.03326080361022123
20260218_175550,54,0.01,-0.075,-8.349,-5.224,0.034869565217391305,-0.027327759197324414,-0.029889632107023414,-0.128,-9.736,-0.321,0.06421739130434782,-0.25616722408026754,-0.02840468227424749,466617,-0.25857890661823196,0.034375960210655324,-8.362250329085235,-0.09740570899771568,-5.2749815855804565,-0.05887357691471143,-0.07749254897063118,0.03220249932804763,-9.789302882692875,-0.1747882717070101,-0.32347960737891573,-0.03223575156540988
20260218_175550,55,0.01,-0.073,-8.325,-5.155,0.05286956521739131,-0.05732775919732441,-0.05388963210702341,0.054,-9.718,-0.312,0.059217391304347826,-0.23716722408026758,-0.03040468227424749,466627,-0.20208845715429433,0.035393898555288905,-8.340510494882023,-0.09832525489546212,-5.292135494729791,-0.06569055031219623,-0.05944950969359697,0.0315708551794683,-9.783817030394678,-0.17516109546096886,-0.32245806444198566,-0.0319836263913565
20260218_175550,56,0.01,-0.104,-8.332,-5.238,0.03886956521739131,-0.060327759197324415,-0.0638896321070234,0.105,-9.775,-0.407,0.04621739130434782,-0.16616722408026757,-0.02840468227424749,466637,-0.16198838654723713,0.03469340605417776,-8.326382275843672,-0.09042253816275836,-5.30054702607512,-0.06859939957243238,-0.04746529938063957,0.02827034706772173,-9.778927668819236,-0.15730230786920926,-0.32577401626175767,-0.03236658061204408
20260218_175550,57,0.01,-0.194,-8.338,-5.343,0.007869565217391305,-0.02332775919732441,-0.05188963210702341,0.005,-9.793,-0.245,0.027217391304347825,-0.08016722408026757,-0.03240468227424749,466647,-0.1396971912505143,0.03254938413380394,-8.319277371434548,-0.07646839862884318,-5.301510053952316,-0.06845874265187123,-0.042505614454242675,0.022643674692759446,-9.774880054028287,-0.12478523694995843,-0.33252107486822924,-0.03317281561504044
20260218_175550,58,0.01,-0.324,-8.375,-5.235,0.023869565217391305,-0.00832775919732441,-0.04588963210702342,-0.127,-9.72,-0.361,0.009217391304347827,-0.010167224080267566,-0.03840468227424749,466657,-0.13418410967581174,0.02929618597333849,-8.31804199100331,-0.059319573962628526,-5.296679973535918,-0.06621161928355375,-0.04439359939149337,0.015302872170077399,-9.771713669439956,-0.08253118003058436,-0.3416764348922649,-0.034149171791978704
20260218_175550,59,0.01,-0.276,-8.435,-5.136,0.0318695652173913,-0.04632775919732442,-0.0608896321070234,-0.132,-9.772,-0.388,-0.021782608695652177,0.0038327759197324326,-0.037404682274247494,466667,-0.14250121127620377,0.02530321455236436,-8.321285391500865,-0.04162386810456266,-5.287755446320364,-0.06278212664862491,-0.05197368113194804,0.007041740322251378,-9.76933803234152,-0.036150934605195986,-0.3521848592330004,-0.03503860497796745
20260218_175550,60,0.01,-0.193,-8.393,-5.213,0.021869565217391303,-0.05632775919732441,-0.06788963210702341,-0.051,-9.878,-0.363,-0.021782608695652177,0.028832775919732427,-0.03940468227424749,466677,-0.1604255003298361,0.02095539472432594,-8.327658412126521,-0.025610769688256034,-5.276257420871071,-0.059000231253595645,-0.06337984808978048,-0.00127089093859902,-9.767626077509103,0.008734056716431361,-0.3630299329812392,-0.03561720542156919
20260218_175550,61,0.01,-0.184,-8.384,-5.332,0.013869565217391305,-0.020327759197324415,-0.0598896321070234,-0.045,-9.876,-0.354,-0.005782608695652173,0.08383277591973243,-0.043404682274247486,466687,-0.18310154363657977,0.0166383832687651,-8.336035478284513,-0.012967191302090453,-5.263422142950155,-0.055554609761927415,-0.07635587745761199,-0.008798945123297994,-9.766495652426213,0.04711272707413129,-0.37329335209929304,-0.035725390692640774
20260218_175550,62,0.01,-0.183,-8.356,-5.347,0.010869565217391304,0.002672240802675585,-0.05288963210702341,-0.112,-9.779,-0.31,-0.017782608695652177,0.12783277591973244,-0.04440468227424749,466697,-0.20561441909195566,0.01272634035567955,-8.345578073813988,-0.0047861190714666175,-5.250198778230711,-0.052969007690846066,-0.08857843530662037,-0.014832643740964989,-9.76595115667367,0.07508712036112403,-0.38220376442341314,-0.03528868854107566
