session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f
20260212_183758,10,0.01,0.20578073089700988,0.07844186046511759,-0.06293687707641205,0.0014385382059800668,-0.011182724252491692,0.011946843853820596,0.3120199335548173,-0.01194684385382061,0.010843853820597993,0.02235548172757475,0.0016378737541528215,0.004109634551495015,380517,0.22400322524424274,0.005033591928102503,0.03802185009184263,-0.015440319291501465,0.01813654574628312,0.010142745737802465,0.29533735181890275,0.018366426815671445,0.010727188293905466,0.030428057561022914,0.0391253471227169,0.004434870247773956
20260212_183758,11,0.01,0.20478073089701,-0.0005581395348830398,-0.029936877076412127,0.002438538205980067,-0.00018272425249168944,0.011946843853820596,0.30201993355481727,-0.001946843853819047,0.0038438538205980144,0.02235548172757475,0.006637873754152819,0.0021096345514950154,380527,0.22081319571096403,0.0032354653454666985,0.03702416849738708,-0.011618973838628574,0.01705227482881889,0.009956288947092337,0.29992359220743126,0.018171530345306167,0.012375068873676195,0.032933018726009886,0.03401123603021036,0.004283194691135787
20260212_183758,12,0.01,0.17378073089701007,-0.011558139534882272,0.031063122923588038,-0.005561461794019933,0.01981727574750831,0.012946843853820597,0.29001993355481726,0.05605315614618078,0.014843853820597996,0.020355481727574752,0.021637873754152825,0.0021096345514950154,380537,0.21557254879958987,0.0013724516089867183,0.035384574338380194,-0.007306548403393272,0.015768780155052686,0.009825409022367932,0.3011036469620496,0.017307745825840458,0.013330137760672031,0.036463739373138813,0.03098081504234738,0.004231756063979723
20260212_183758,13,0.01,0.16278073089700995,0.03644186046511777,0.10206312292358799,0.006438538205980067,-0.00918272425249169,0.012946843853820597,0.29701993355481726,0.04405315614618033,0.004843853820598015,0.015355481727574751,0.03863787375415282,0.005109634551495015,380547,0.20816096420400274,-0.0004207621501343571,0.03311409828142732,-0.0027097012957780857,0.014115387552817181,0.009767718540730299,0.29814943460083415,0.015813141159715376,0.013568269773341447,0.04089729454381334,0.030100505762092885,0.004291905027234784
20260212_183758,14,0.01,0.23878073089701002,0.04344186046511744,0.08006312292358797,0.004438538205980067,-0.041182724252491684,0.006946843853820597,0.3280199335548173,-0.008946843853820496,0.006843853820598017,0.01335548172757475,0.04163787375415282,0.004109634551495015,380557,0.1987002919001904,-0.0020306691509572854,0.030265988581399502,0.0019473769079160134,0.01203065873366464,0.009792938615318908,0.2908524460565786,0.013788524895813045,0.013101818113182919,0.04588211461790549,0.031095455743950017,0.004463132944004418
20260212_183758,15,0.01,0.27578073089700994,0.041441860465116775,0.04506312292358805,0.002438538205980067,-0.019182724252491692,0.003946843853820596,0.3240199335548173,-0.016946843853819615,0.023843853820598004,0.016355481727574752,0.050637873754152816,0.004109634551495015,380567,0.18757448670916163,-0.0033644478591223345,0.02694013697645148,0.006426011277940961,0.009602682474039795,0.009898348663565702,0.27953979632899517,0.011390516360834796,0.011981169488886861,0.050902494452566144,0.03341375289730241,0.004733437643937659
20260212_183758,16,0.01,0.21478073089701,-0.0035581395348831535,6.31229235878994e-05,-0.004561461794019933,0.02081727574750831,0.006946843853820597,0.2630199335548173,-0.004946843853819161,0.066843853820598,0.01035548172757475,0.06763787375415281,0.006109634551495015,380577,0.17542467655704932,-0.004349978604198769,0.02329076296338482,0.010482633999753153,0.0070640464834337635,0.01006529691367032,0.26502917477607096,0.008817227396949588,0.010290910230950044,0.055369826522745774,0.03633718723022334,0.005081281324326216
20260212_183758,17,0.01,0.16078073089700995,0.041441860465116775,-0.005936877076412106,-0.004561461794019933,0.03181727574750831,0.008946843853820597,0.24301993355481727,0.011053156146180854,0.072843853820598,0.00435548172757475,0.07863787375415282,0.007109634551495015,380587,0.16310348887933585,-0.004938094581349209,0.01953086088313786,0.013888999549335698,0.004736891273731499,0.010258426868298458,0.24852501584640388,0.006287955296459887,0.008145245350980665,0.05872386671387521,0.03911719055189052,0.0054786399522643
20260212_183758,18,0.01,0.14678073089700994,0.050441860465117117,-0.06393687707641194,-0.0035614617940199333,0.01781727574750831,0.010946843853820597,0.2170199335548173,0.02905315614617976,0.07784385382059801,0.00635548172757475,0.08463787375415283,0.006109634551495015,380597,0.1515814671114454,-0.005107112779867923,0.015926570846734853,0.0164609203777764,0.0029432548731621595,0.010428667112158872,0.2314663442351052,0.004018943802954486,0.005685949598197636,0.06052634931280577,0.04110895848363385,0.005894557679446671
20260212_183758,19,0.01,0.13078073089700992,0.04444186046511689,-0.03693687707641202,-0.005561461794019933,0.01981727574750831,0.012946843853820597,0.2140199335548173,0.0250531561461802,0.081843853820598,0.002355481727574751,0.07763787375415282,0.004109634551495015,380607,0.14181399311936546,-0.004868086553300208,0.012776126362980138,0.018088041260471102,0.0019091826036662233,0.010519866142726575,0.21534497796278515,0.0021979527874043266,0.0030814975049316836,0.06053100410608578,0.04187692068432915,0.006298695305472152
20260212_183758,20,0.01,0.12478073089700992,0.014441860465117529,-0.05693687707641204,-0.016561461794019933,0.03281727574750831,0.011946843853820596,0.2140199335548173,-0.004946843853819161,0.05784385382059801,-0.007644518272425249,0.06563787375415281,0.006109634551495015,380617,0.13459124579104817,-0.00426819440471045,0.01037106877288174,0.01875563947961808,0.0016933201317957634,0.010477830327586847,0.2015174370238035,0.0009609432966701312,0.0005224599368424986,0.05871863364895238,0.041251661835935906,0.006664556223863226
20260212_183758,21,0.01,0.07378073089700998,-0.012558139534881718,0.006063122923587905,-0.021561461794019934,0.04081727574750831,0.009946843853820596,0.17501993355481726,0.0010531561461810668,0.0008438538205980117,-0.007644518272425249,0.05363787375415282,0.007109634551495015,380627,0.13040086884551372,-0.003389352988875443,0.008943337619650353,0.018551234094181218,0.0021622698213108983,0.010259919430547418,0.19103439918271725,0.00037443780577359057,-0.0017912592514089001,0.05529278296686267,0.039330411681364086,0.006972246405373558
20260212_183758,22,0.01,0.05778073089700997,-0.07455813953488288,0.028063122923587924,-0.005561461794019933,0.03681727574750831,0.010946843853820597,0.1390199335548173,0.004053156146179404,0.02884385382059801,-0.0036445182724252493,0.043637873754152824,0.009109634551495015,380637,0.12933295867397596,-0.0023397654877456535,0.008610004332411044,0.017651993194694127,0.003019411705652873,0.00984335536018205,0.1845100005154204,0.0004268302879442041,-0.0036718692968133733,0.05063902417224405,0.03642655024053857,0.007210615704161874
20260212_183758,23,0.01,0.10578073089701001,-0.016558139534883054,0.018063122923587915,0.012438538205980065,0.012817275747508308,0.010946843853820597,0.09601993355481728,-0.020946843853819175,0.051843853820598,0.0003554817275747508,0.045637873754152826,0.010109634551495016,380647,0.13105095876482298,-0.0012381447054201102,0.009333549175928307,0.01629299053278279,0.0038768053905407942,0.00923077736462201,0.182051129035165,0.0010308078706271885,-0.004969791512451079,0.04525699588149821,0.03298382066040911,0.007378457290664666
20260212_183758,24,0.01,0.1087807308970099,-0.0035581395348831535,0.07306312292358808,0.015438538205980068,-0.019182724252491692,0.011946843853820596,0.13501993355481728,-0.0479468438538202,0.033843853820598,-0.0006445182724252492,0.03763787375415282,0.009109634551495015,380657,0.1348400873413892,-0.00019356976503472965,0.010914562129364069,0.014721614090159681,0.004347264663629345,0.008452050737834563,0.18326237678057286,0.0020370938608110676,-0.005597373605141771,0.039677846627940126,0.029475354248292507,0.00748434207950545
20260212_183758,25,0.01,0.17778073089701008,0.03144186046511699,0.05806312292358795,0.018438538205980067,-0.024182724252491697,0.011946843853820596,0.18901993355481728,-0.020946843853819175,-0.028156146179401986,0.00435548172757475,0.02463787375415282,0.005109634551495015,380667,0.13972783296618516,0.0007132208564014858,0.013023977563358241,0.0131488485475329,0.004129768235389999,0.007561815378038681,0.18733193577602733,0.0032574611161221784,-0.00554260499220218,0.03438070635153462,0.0263072014282384,0.007544864891116288
20260212_183758,26,0.01,0.21478073089701,0.0734418604651168,-0.053936877076411927,0.005438538205980066,-0.005182724252491687,0.003946843853820596,0.2590199335548173,0.023053156146179532,-0.013156146179402,0.01335548172757475,0.0036378737541528233,0.004109634551495015,380677,0.14465296147316106,0.0014408729174124496,0.015267444802482827,0.01171085025810497,0.003066709669799213,0.006632869220164216,0.19318645970184087,0.004493094349542816,-0.004867725871464094,0.029721164998097974,0.023744029875071303,0.0075815758309712555
20260212_183758,27,0.01,0.20578073089700988,0.0604418604651169,-0.006936877076411996,-0.009561461794019933,0.02081727574750831,0.0019468438538205977,0.30901993355481727,0.019053156146179973,-0.018156146179402005,0.012355481727574752,0.0006378737541528207,0.006109634551495015,380687,0.1486468061863132,0.0019873071886996143,0.017262523760732895,0.01045160120362686,0.0011635726906323808,0.005746324174580817,0.19968373410653906,0.005563309944153164,-0.003693207136404494,0.025883053513048346,0.021871801815877324,0.0076173758871630574
20260212_183758,28,0.01,0.15578073089701006,0.0344418604651171,-0.018936877076412006,-0.013561461794019933,0.04281727574750831,0.0019468438538205977,0.24401993355481727,0.01605315614617986,0.026843853820598007,0.01335548172757475,0.01563787375415282,0.009109634551495015,380697,0.1509885984205117,0.0023795419215157988,0.018705996202027383,0.009329912443663935,-0.001425020046540861,0.004980362134806465,0.2058001912868311,0.006329569458672258,-0.00217372637997408,0.02286165056956807,0.020606037259087325,0.007673289398197469
20260212_183758,29,0.01,0.14278073089700993,-0.007558139534882713,-0.005936877076412106,-0.004561461794019933,0.02281727574750831,0.0019468438538205977,0.19501993355481728,0.010053156146179631,0.053843853820598,0.00835548172757475,0.028637873754152825,0.010109634551495016,380707,0.1513061070274337,0.002658425876572105,0.01941495301053672,0.008245618711866241,-0.00443075788614216,0.004399902054676167,0.21077322703511353,0.006710795293912293,-0.00047535296992875955,0.020481072005506275,0.019743324558195965,0.007766157006986777
20260212_183758,30,0.01,0.15478073089700994,-0.0015581395348824856,-0.014936877076412003,0.002438538205980067,-0.01618272425249169,0.002946843853820595,0.2100199335548173,-0.02894684385382007,0.067843853820598,0.00435548172757475,0.030637873754152826,0.009109634551495015,380717,0.14960917575195481,0.0028644269921654694,0.019337644928856253,0.007075212310490273,-0.007516239482887675,0.004049229210981381,0.2141752521957842,0.0066880752375359145,0.001239692724751171,0.01844163676882932,0.01904126779926415,0.007907206320303473
20260212_183758,31,0.01,0.14778073089701005,-0.03755813953488207,0.025063122923588033,0.005438538205980066,-0.01818272425249169,0.003946843853820596,0.18401993355481727,-0.005946843853820383,0.027843853820598008,0.003355481727574751,0.028637873754152825,0.008109634551495014,380727,0.1462592318598797,0.003028788759591341,0.0185415819041304,0.0057080988991681705,-0.010321153690311374,0.003948741193823645,0.21591841746842197,0.006299294432903023,0.0028203640426644845,0.01638672063412506,0.018303932326425326,0.00810111250713953
20260212_183758,32,0.01,0.15478073089700994,0.030441860465117543,-0.008936877076411998,0.008438538205980067,0.009817275747508313,0.005946843853820596,0.18901993355481728,-0.010946843853819388,0.005843853820598016,0.0003554817275747508,0.01663787375415282,0.007109634551495015,380737,0.14188742990343758,0.003171061184841554,0.01719118859209728,0.004078337321544183,-0.012507357405324396,0.004095863709511311,0.21620530272919097,0.00562620492551311,0.004130808422968008,0.013975398737943403,0.017449974838103222,0.00834527465145949
20260212_183758,33,0.01,0.13478073089700993,0.054441860465116676,-0.003936877076412104,0.008438538205980067,0.03681727574750831,0.004946843853820597,0.24401993355481727,-0.001946843853819047,0.034843853820598,0.005355481727574751,0.01663787375415282,0.006109634551495015,380747,0.13727813323481328,0.0033012412233602126,0.01552397422519152,0.0021886934093463878,-0.0138020949780511,0.004469292230873817,0.2154466707018113,0.004777347944996098,0.0050566403768169356,0.010947693824580133,0.016547994075799273,0.008629432103434611
20260212_183758,34,0.01,0.11678073089700991,0.042441860465118,-0.030936877076412017,0.007438538205980066,0.03681727574750831,0.005946843853820596,0.23601993355481726,0.027053156146180868,0.023843853820598004,0.007355481727574751,0.02463787375415282,0.008109634551495014,380757,0.1332361117690828,0.003423633032940088,0.013826179872817972,0.00012265964642968312,-0.014036977283503818,0.005035231383044424,0.21416482569351133,0.003870041417915445,0.005515953849906305,0.007172234696561869,0.015813294585276572,0.008936069438277155
