session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260211211025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054402
20260211211025,1,0.181,0,0,0,0,0,0,0,0,0,0,0,0,1054583
20260211211025,2,0.458,0,0,0,0,0,0,0,0,0,0,0,0,1055041
20260211211025,3,0.445,0,0,0,0,0,0,0,0,0,0,0,0,1055486
20260211211025,4,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1055966
20260211211025,5,0.406,0,0,0,0,0,0,0,0,0,0,0,0,1056372
20260211211025,6,0.134,0,0,0,0,0,0,0,0,0,0,0,0,1056506
20260211211025,7,0.291,0,0,0,0,0,0,0,0,0,0,0,0,1056797
20260211211025,8,0.406,0,0,0,0,0,0,0,0,0,0,0,0,1057203
20260211211025,9,0.299,0,0,0,0,0,0,0,0,0,0,0,0,1057502
20260211211025,10,0.412,0,0,0,0,0,0,0,0,0,0,0,0,1057914
20260211211025,11,0.311,0,0,0,0,0,0,0,0,0,0,0,0,1058225
20260211211025,12,0.306,0,0,0,0,0,0,0,0,0,0,0,0,1058531
20260211211025,13,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1058841
20260211211025,14,0.304,0,0,0,0,0,0,0,0,0,0,0,0,1059145
20260211211025,15,0.31,0,0,0,0,0,0,0,0,0,0,0,0,1059455
20260211211025,16,0.423,0,0,0,0,0,0,0,0,0,0,0,0,1059878
20260211211025,17,0.187,0,0,0,0,0,0,0,0,0,0,0,0,1060065
20260211211025,18,0.731,0,0,0,0,0,0,0,0,0,0,0,0,1060796
20260211211025,19,0.293,0,0,0,0,0,0,0,0,0,0,0,0,1061089
20260211211025,20,0.202,0,0,0,0,0,0,0,0,0,0,0,0,1061291
20260211211025,21,0.314,0,0,0,0,0,0,0,0,0,0,0,0,1061605
