time,knee_raw,knee_smooth,hip_raw,hip_smooth,trunk_raw,trunk_smooth
0.033,164.1305704791197,164.1305704791197,12.275433066919858,12.275433066919858,5.225507467246385,5.225507467246385
0.066,166.143563842517,165.13706716081836,10.541053401878791,11.408243234399325,3.841599774911656,4.533553621079021
0.1,166.09641260409728,165.45684897524467,9.864009786521176,10.893498751773274,3.376135052980336,4.1477474317127925
0.133,166.6194497174868,165.7474991608052,9.634786433692767,10.578820672253148,3.05691209232533,3.875038596865927
0.166,167.75332244794674,166.1486638182335,9.212007112318592,10.305457960266235,2.6654644902597755,3.6331237755446963
0.2,168.83713181514955,167.08997608543945,8.698317751286407,9.590034897139546,2.428012952411799,3.073624872577779
0.233,169.49000232853246,167.75926378264256,8.129148702643297,9.107653957292449,2.221252964078866,2.7495555104112217
0.266,170.2120917943159,168.5823996206863,7.704059516802672,8.675663903348747,2.068048584395815,2.487938216694317
0.3,170.6030752875821,169.37912473470536,7.2675062241025215,8.202207861430697,1.777817096429834,2.232119217515218
0.333,170.29126617640605,169.8867134803972,6.981504515637833,7.7561073420945466,1.4912565183818536,1.9972776231396332
0.367,170.09949453841776,170.13918602505086,6.672575768956403,7.350958945628546,1.1309028935503291,1.7378556113673393
0.4,170.36760382478352,170.31470632430108,6.412987204812751,7.0077266460624354,0.8894017579655852,1.4714853701446835
0.433,171.26937077946357,170.5261621213306,5.665182845675051,6.599951311836911,0.3742220456216313,1.1327200623898466
0.467,172.48961365832176,170.90346979547854,5.391951726915573,6.224840412399522,0.10810855084128349,0.7987783532721365
0.5,171.36041523891168,171.11729960797965,5.615327052963372,5.95160491986463,0.01641979599653169,0.5038110087950722
0.533,171.7549980445912,171.44840030921435,5.240715290646162,5.665232824202581,0.2832852422597468,0.33428747853695573
0.567,172.6872142404695,171.91232239235154,4.487396546781062,5.2801146925962446,0.8386998086245188,0.3241470886687424
0.6,172.47511327048943,172.15347089055672,3.6702114107783324,4.881120405616899,1.7353431184948596,0.596371303243388
0.633,173.2690454265694,172.30935724420624,2.5869763672085506,4.320125333675496,2.68010696627085,1.1107709863293014
0.667,173.3609070917716,172.70945561477825,1.9969607451767042,3.5964520721181623,3.2654395514078445,1.760574937411564
0.7,173.41936075716737,173.04232815729347,2.0912505514079984,2.9665591242705296,3.048253077544821,2.3135685044685785
