squat_id,percent,knee_angle_norm,hip_angle_norm,trunk_angle_norm
3.0,8.0,140.4460479213967,33.463212280811774,23.55972950252231
3.0,9.0,138.17152556513705,35.93792215629151,25.619727488299255
3.0,10.0,135.89684268410505,38.323478056235764,27.57551407091427
3.0,11.0,133.63095347505472,40.54507024153652,29.33940066137623
3.0,12.0,131.47124232439413,42.645934752497446,31.027474519437817
3.0,13.0,129.50085950510135,44.668492601082846,32.67383194586887
3.0,14.0,128.87667438215402,46.461901704166934,34.24715622584413
3.0,15.0,128.000183377702,48.36485785792802,35.78278801247193
3.0,16.0,126.87163026554389,50.37725521980508,37.28076372362024
3.0,17.0,127.0548964815635,52.27283879161979,38.65725434866081
3.0,18.0,127.33999796078253,54.20174062272969,40.00149367875673
3.0,19.0,127.29498786121657,56.27945498995864,41.312010761025434
3.0,20.0,127.01427255784573,58.29636188580475,42.54229886410078
3.0,21.0,126.56799017278367,60.29395625728237,43.73135387922914
3.0,22.0,124.14766152373046,62.74696366619927,44.87189858232963
3.0,23.0,122.05676991013863,64.99964536052475,45.910164261322706
3.0,24.0,120.40488007322702,66.98537666629662,46.81213478079496
3.0,25.0,117.62382227256036,69.0838577835285,47.692275326005
3.0,26.0,114.55011885698589,71.13925898569875,48.554971064247034
3.0,27.0,111.54391631070887,72.88054823380213,49.368861441915506
3.0,28.0,108.6171867903711,74.53393781677308,50.17203803085308
3.0,29.0,105.7444499021041,76.12760985127335,50.967935852609024
3.0,30.0,103.36244804559671,77.42018035230797,51.832359098069595
3.0,31.0,100.9525242449449,78.70411692436127,52.73542580370348
3.0,32.0,98.4479648292249,79.99974736286025,53.70184261715278
3.0,33.0,96.19849630258743,81.21274026005813,54.65924950860305
3.0,34.0,94.13688971718624,82.37498860177104,55.62554531194682
3.0,35.0,92.87768077625637,83.35224764617158,56.67854381369375
3.0,36.0,91.6572280770454,84.30407107983488,57.596468554992946
3.0,37.0,90.47199207349232,85.23278189673051,58.39165560806245
3.0,38.0,89.27755145210583,85.98323535316686,59.150183138509796
3.0,39.0,88.14216231708629,86.66624506523792,59.84605525228694
3.0,40.0,87.15757247987209,87.24102258908151,60.397664420088596
3.0,41.0,85.78824830339823,87.74322845924911,60.80918619697023
3.0,42.0,84.24409492231644,88.22044041446479,61.151686657142406
3.0,43.0,82.64926042567251,88.84866385701949,61.36786235497423
3.0,44.0,81.28724010173626,89.47515576207412,61.614797130475544
3.0,45.0,80.20703436933618,90.09955169278304,61.89896484935244
3.0,46.0,79.31458282714429,90.6583008014119,62.08896041080785
3.0,47.0,78.49390249156517,91.18732641852887,62.26391308007846
3.0,48.0,77.82205584293429,91.64732218958407,62.441130688886936
3.0,49.0,77.59257931568646,91.94398476532223,62.638942167076735
3.0,50.0,77.63610556832806,92.13913361689384,62.846197021371474
3.0,51.0,77.71521745686802,92.29227835562871,62.923233333191924
3.0,52.0,77.85301572618694,92.3756577811709,62.98008143508855
3.0,53.0,78.08621660182298,92.34562430544422,63.00411088608107
3.0,54.0,78.45168264746486,92.13093152852683,62.86313716761894
3.0,55.0,78.88247313408019,91.80432400280226,62.68107422655924
3.0,56.0,79.48939533925189,91.10725270417147,62.52225679197977
3.0,57.0,80.21583076065421,90.27297906342591,62.381654045588036
3.0,58.0,81.04099907737152,89.32535909238958,62.25609891450408
3.0,59.0,82.39433422675876,87.81704478751847,61.99683267071833
3.0,60.0,83.9487549820976,86.14701327345615,61.652992888742496
3.0,61.0,85.89352639512352,84.1781444741456,61.13516053596969
3.0,62.0,87.9106249592853,82.24785187449206,60.55644400830985
3.0,63.0,89.94817612710924,80.38416562697455,59.92096078429262
3.0,64.0,91.92325947444607,78.89801763945843,59.046321507393756
3.0,65.0,94.0079886836607,77.42277619974057,57.92852607230434
3.0,66.0,96.21338399873882,75.95953749891949,56.54313543368335
3.0,67.0,98.23604868655686,74.68645202574277,55.127521137335016
3.0,68.0,100.16495005600706,73.41656070408551,53.71489181348833
3.0,69.0,101.92143859954372,72.09061927356414,52.319885258985
3.0,70.0,104.03675227070421,70.57206292244769,50.791710095048536
3.0,71.0,106.36852127664868,68.93090987048006,49.192871683767386
3.0,72.0,109.04012651802215,66.97988337695286,47.66030563751411
3.0,73.0,111.69353798269296,64.86846967335896,46.119650009165476
3.0,74.0,114.32016959921839,62.520978260323986,44.56708713453074
3.0,75.0,116.75659142116326,60.007499943489485,42.91644254026948
3.0,76.0,119.1111213220961,57.46442553236994,41.24266222383056
3.0,77.0,121.32968544176705,54.955929911119306,39.56864562554214
3.0,78.0,123.32945933047738,52.376349564048944,37.89995417161337
3.0,79.0,125.16504799510813,49.74342560293281,36.235258828553484
3.0,80.0,126.81384057356118,47.04753265756478,34.428244077508445
3.0,81.0,128.56405276224598,44.3911198840436,32.636034033449604
3.0,82.0,130.48614964940876,41.80123407598784,30.87344245847205
3.0,83.0,132.70219549977426,39.18480135053794,29.013482237475067
3.0,84.0,135.01094958586705,36.58498498702364,27.116028795940345
3.0,85.0,137.25005781428177,34.141138953627,25.201008451252903
3.0,86.0,139.6110018607977,31.701129731338042,23.189891158378952
3.0,87.0,142.0938995550261,29.2649610308058,21.08258398023128
3.0,88.0,144.4558053204581,27.028729622787072,19.111660753770302
3.0,89.0,146.6697455003733,24.892755647772727,17.21275287886401
3.0,90.0,148.58241779189666,22.93325891071914,15.442304810907423
3.0,91.0,150.44693686337766,21.036454923948188,13.737570382805792
3.0,92.0,152.2886459827829,19.178793686779283,12.08098417029031
3.0,93.0,154.14702259919025,17.42203223767619,10.622566878365003
3.0,94.0,155.90652300539418,15.783955280014771,9.313521265872021
3.0,95.0,157.5574200285856,14.276238671472344,8.168542112633807
3.0,96.0,159.14594346596144,12.762090419108615,6.998984481181288
3.0,97.0,160.69297325731196,11.282419920172625,5.845000329213988
