frame,time,squat_id,state,phase,knee_angle,hip_angle,trunk_angle,dtheta,phase_new,phase_percent_new
245,8.174,,STANDING,END,175.42551025515786,2.3598170912312293,6.121397058673918,3.290604019683201,STABLE,
246,8.208,,STANDING,END,175.39798407564012,2.3245666574563826,6.110442425497647,-0.8257853855320718,STABLE,
247,8.241,,STANDING,END,175.29983862095187,2.286161376589974,6.1105777832127215,-2.9443636406475093,STABLE,
248,8.274,,STANDING,END,175.19744822258463,2.2419200004371658,6.10037022085437,-3.0717119510174484,STABLE,
249,8.308,,STANDING,END,175.08547735089115,2.220891556313658,6.127935096740009,-3.3591261508041725,STABLE,
250,8.341,,STANDING,END,174.94327874247148,2.182958725941874,6.147178183436763,-4.265958252590281,STABLE,
251,8.375,,STANDING,END,174.77507931954622,2.079625537441653,6.096139026705783,-5.0459826877576575,DESCENT,
252,8.408,,STANDING,END,174.32890635164077,1.8467144724327136,5.977305428054952,-13.385189037163627,DESCENT,
253,8.441,,STANDING,END,173.74148125458703,1.5150297720354524,5.774783981346534,-17.622752911612167,DESCENT,
254,8.475,,STANDING,END,173.01678485461,1.1683693850248456,5.364717533931902,-21.74089199931103,DESCENT,
255,8.508,,STANDING,END,172.21881437060293,1.0080700967503842,4.783157956362282,-23.939114520212,DESCENT,
256,8.541,,STANDING,END,171.1912884195368,1.190531760538962,3.9666286893580502,-30.825778531984156,DESCENT,
257,8.575,,STANDING,END,170.03596687619589,1.9122033871862696,2.883338530973444,-34.65964630022711,DESCENT,
258,8.608,,STANDING,END,168.6579408622234,3.231168228939925,2.344872559024868,-41.34078041917462,DESCENT,
259,8.641,,STANDING,END,166.9206943488634,5.164414952598146,2.477066173669912,-52.11739540079975,DESCENT,
260,8.675,,STANDING,END,164.5521037696364,7.547702831239688,3.232426538139923,-71.0577173768101,DESCENT,
261,8.708,,STANDING,END,161.47908960092548,10.35361455041316,4.702057698929062,-92.1904250613278,DESCENT,
262,8.742,2.0,DESCENDING,START,157.83326886623863,13.527086883768646,7.030190754614274,-109.37462204060552,DESCENT,0.0
263,8.775,2.0,DESCENDING,START,153.6975222336902,16.95094244154754,9.426568672230548,-124.07239897645297,DESCENT,1.3365735115431139
264,8.808,2.0,DESCENDING,START,149.30557917260853,20.507289942520952,11.837886509020896,-131.75829183244986,DESCENT,2.6731470230862278
265,8.842,2.0,DESCENDING,START,145.11665381749697,24.13881406833013,14.35130709791814,-125.66776065334693,DESCENT,4.050222762251911
266,8.875,2.0,DESCENDING,START,141.1251502942389,27.778502386520508,16.86377898399471,-119.74510569774225,DESCENT,5.386796273795024
267,8.908,2.0,DESCENDING,START,137.74737254522876,31.167807945711463,19.26975249490997,-101.33333247030407,DESCENT,6.7233697853381384
268,8.942,2.0,DESCENDING,START,134.58722878814757,34.425256584371155,21.58982727836713,-94.8043127124356,DESCENT,8.100445524503822
269,8.975,2.0,DESCENDING,START,131.57795666299305,37.48256015930016,23.71706382557351,-90.27816375463573,DESCENT,9.437019036046934
270,9.009,2.0,DESCENDING,START,128.2320020499004,40.25107223447255,25.581123970856417,-100.37863839277975,DESCENT,10.814094775212617
271,9.042,2.0,DESCENDING,START,125.45103368186196,42.62518148942415,27.47979984887963,-83.42905104115289,DESCENT,12.150668286755732
272,9.075,2.0,DESCENDING,START,122.63016230781702,44.8863969552505,29.27382975260413,-84.62614122134823,DESCENT,13.487241798298847
273,9.109,2.0,DESCENDING,START,119.8364845121545,47.22081620487944,30.942205637208595,-83.81033386987554,DESCENT,14.864317537464528
274,9.142,2.0,DESCENDING,START,117.288020875734,49.63456613384267,32.70177061180708,-76.4539090926148,DESCENT,16.200891049007645
275,9.175,2.0,DESCENDING,START,115.42927150204844,51.94443216745824,34.512067172341986,-55.762481210567074,DESCENT,17.537464560550827
276,9.209,2.0,DESCENDING,START,113.36965482799796,54.47817477705888,35.8971398330467,-61.78850022151423,DESCENT,18.914540299716435
277,9.242,2.0,DESCENDING,START,111.05634629372848,57.30210222184941,37.08808267557883,-69.39925602808444,DESCENT,20.251113811259625
278,9.275,2.0,DESCENDING,START,108.78936363300647,60.0922710710181,38.10521858703211,-68.00947982166022,DESCENT,21.587687322802736
279,9.309,2.0,DESCENDING,START,107.13004502551183,62.52318808451035,38.97191404799544,-49.77955822483921,DESCENT,22.96476306196835
280,9.342,2.0,DESCENDING,START,105.3595392531942,64.92622776573387,39.59309910474842,-53.115173169529015,DESCENT,24.301336573511534
281,9.376,2.0,DESCENDING,START,105.72525591136952,66.46602106788055,40.341409475957576,10.971499745259479,BOTTOM,25.678412312677146
282,9.409,2.0,DESCENDING,START,106.24410189869222,67.70272514870116,41.16446825236103,15.565379619681181,ASCENT,27.014985824220332
283,9.442,2.0,DESCENDING,START,106.7242065152248,68.71387703630988,42.02298460679127,14.403138495977146,ASCENT,28.351559335763444
284,9.476,2.0,DESCENDING,START,106.41821889544096,69.58619367999756,42.80230944438252,-9.179628593515048,DESCENT,29.728635074929127
285,9.509,2.0,DESCENDING,START,106.1173380619437,70.44680887312207,43.55639062133758,-9.026425004917797,DESCENT,31.06520858647224
286,9.542,2.0,DESCENDING,START,103.12398112963004,72.28448731831118,44.42850081285325,-89.80070796940979,DESCENT,32.40178209801535
287,9.576,2.0,DESCENDING,START,99.69514849189687,74.0302551650493,45.04553145805353,-102.86497913199497,DESCENT,33.778857837181036
288,9.609,2.0,DESCENDING,START,98.27870255816724,74.98111969493392,45.62782825895097,-42.49337801188901,DESCENT,35.11543134872415
289,9.642,2.0,DESCENDING,START,95.93007617026822,76.58989056523154,46.02146068080218,-70.45879163697052,DESCENT,36.452004860267266
290,9.676,2.0,DESCENDING,START,93.1509847929904,78.48617570529832,46.84487300713352,-83.37274131833468,DESCENT,37.82908059943295
291,9.709,2.0,DESCENDING,START,90.67065284017596,80.10891613928271,47.48012455178734,-74.40995858443316,DESCENT,39.165654110976064
292,9.743,2.0,BOTTOM,BOTTOM,88.10840244337652,81.42451505792869,48.21763979985532,-76.86751190398326,DESCENT,40.54272985014175
293,9.776,2.0,BOTTOM,BOTTOM,84.02526654027665,83.48495310837151,48.97707239889145,-122.49407709299618,DESCENT,41.87930336168486
294,9.809,2.0,BOTTOM,BOTTOM,81.34677562537912,84.6283307416746,49.774342354517735,-80.3547274469257,DESCENT,43.21587687322797
295,9.843,2.0,BOTTOM,BOTTOM,79.45871934417816,85.21339700849938,50.12271165145993,-56.6416884360288,DESCENT,44.59295261239365
296,9.876,2.0,BOTTOM,BOTTOM,78.35809105608777,85.48020419117526,50.38838131182608,-33.01884864271173,DESCENT,45.92952612393677
297,9.909,2.0,BOTTOM,BOTTOM,78.35092060101611,85.72765388948973,50.61860842443059,-0.21511365214976763,STABLE,47.266099635479954
298,9.943,2.0,ASCENDING,ASCENT,78.5269269776585,85.58894715553583,50.66585237740768,5.280191299271735,BOTTOM,48.643175374645566
299,9.976,2.0,ASCENDING,ASCENT,78.8814651016635,85.62449196901125,50.7399092729144,10.636143720149676,ASCENT,49.97974888618875
300,10.01,2.0,ASCENDING,ASCENT,79.55274950130179,85.68823639556943,50.73705143891197,20.138531989148873,ASCENT,51.356824625354356
301,10.043,2.0,ASCENDING,ASCENT,80.57596824640925,85.17374014475962,50.68200936931962,30.696562353223698,ASCENT,52.69339813689747
302,10.076,2.0,ASCENDING,ASCENT,81.68397741146165,84.75678091239062,50.606198077688816,33.240274951572246,ASCENT,54.029971648440664
303,10.11,2.0,ASCENDING,ASCENT,82.80702496135612,84.24673734879525,50.479096829681374,33.69142649683397,ASCENT,55.40704738760627
304,10.143,2.0,ASCENDING,ASCENT,83.92727665374892,83.68633566650762,50.242059907124656,33.60755077178396,ASCENT,56.74362089914946
305,10.176,2.0,ASCENDING,ASCENT,85.33673643097445,82.968664001214,49.95571136657715,42.283793316766065,ASCENT,58.08019441069258
306,10.21,2.0,ASCENDING,ASCENT,86.7183973178031,82.43623198698512,49.5658842336525,41.449826604859226,ASCENT,59.45727014985825
307,10.243,2.0,ASCENDING,ASCENT,88.90513662422501,80.98822960163025,49.06396978141295,65.60217919265739,ASCENT,60.79384366140137
308,10.276,2.0,ASCENDING,ASCENT,90.76243373973055,79.70151537904454,48.50166847865497,55.71891346516637,ASCENT,62.13041717294448
309,10.31,2.0,ASCENDING,ASCENT,92.437263382177,78.43508760426452,47.8243857960196,50.2448892733932,ASCENT,63.507492912110166
310,10.343,2.0,ASCENDING,ASCENT,93.90824925172902,76.87743960971822,47.15782572866982,44.12957608656072,ASCENT,64.84406642365327
311,10.377,2.0,ASCENDING,ASCENT,94.90482837617712,75.493402246525,46.46506541911184,29.897373733443118,ASCENT,66.22114216281896
312,10.41,2.0,ASCENDING,ASCENT,95.71523072747124,74.36989677545057,45.73888134483863,24.312070538823463,ASCENT,67.55771567436207
313,10.443,2.0,ASCENDING,ASCENT,97.10396668895088,72.51680552493569,44.79636054665274,41.662078844389185,ASCENT,68.8942891859052
314,10.477,2.0,ASCENDING,ASCENT,99.19068624512514,69.94908166845129,43.65152762911088,62.60158668522777,ASCENT,70.27136492507087
315,10.51,2.0,ASCENDING,ASCENT,101.39719444262096,67.06589267168255,42.10467098532921,66.19524592487465,ASCENT,71.60793843661398
316,10.543,2.0,ASCENDING,ASCENT,103.46355668657012,64.358786109542,40.645045702945765,61.99086731847473,ASCENT,72.9445119481571
317,10.577,2.0,ASCENDING,ASCENT,105.33085100236144,61.73524679277041,39.09384878918599,56.0188294737398,ASCENT,74.32158768732279
318,10.61,2.0,ASCENDING,ASCENT,107.948279280615,58.9349150439197,37.50336044293764,78.52284834760667,ASCENT,75.6581611988659
319,10.643,2.0,ASCENDING,ASCENT,110.06729872294656,56.31532390303202,35.79488976893655,63.570583269946894,ASCENT,76.99473471040909
320,10.677,2.0,ASCENDING,ASCENT,111.94087643670692,53.86828461446345,34.26782029220012,56.207331412810646,ASCENT,78.3718104495747
321,10.71,2.0,ASCENDING,ASCENT,114.55287735748831,50.74078265664432,32.39917668962061,78.36002762344194,ASCENT,79.70838396111787
322,10.744,2.0,ASCENDING,ASCENT,117.04169269104038,47.63189698692348,30.32792453275739,74.66446000656205,ASCENT,81.0854597002835
323,10.777,2.0,ASCENDING,ASCENT,118.95952404922814,44.874104155828434,28.274117936570367,57.53494074563264,ASCENT,82.4220332118266
324,10.81,2.0,ASCENDING,ASCENT,121.54231717717118,42.08120023790575,26.23710246241605,77.48379383829146,ASCENT,83.7586067233698
325,10.844,2.0,ASCENDING,ASCENT,124.5755279937936,39.16053846287364,24.070436551501796,90.99632449867244,ASCENT,85.1356824625354
326,10.877,2.0,ASCENDING,ASCENT,127.54863770214372,36.43652158165561,21.86497765764873,89.19329125050368,ASCENT,86.47225597407858
327,10.91,2.0,ASCENDING,ASCENT,131.09164253526922,33.47341885098064,19.6948223808801,106.29014499376481,ASCENT,87.8088294856217
328,10.944,2.0,ASCENDING,ASCENT,135.0249955876358,30.362140670405317,17.385288377299926,118.00059157099753,ASCENT,89.18590522478739
329,10.977,2.0,ASCENDING,ASCENT,138.61618762487345,27.402264890241888,15.234867188097091,107.73576111712941,ASCENT,90.5224787363305
330,11.011,2.0,ASCENDING,ASCENT,142.0822162143649,24.646338896104936,13.18565507229446,103.98085768474374,ASCENT,91.8995544754961
331,11.044,2.0,ASCENDING,ASCENT,145.96401098117934,21.7818096746776,11.271182493551734,116.45384300443311,ASCENT,93.2361279870393
332,11.077,2.0,ASCENDING,ASCENT,149.16317871067378,19.254994998459683,9.429472839945454,95.97503188483302,ASCENT,94.57270149858242
333,11.111,2.0,ASCENDING,ASCENT,152.60290279774313,16.55870229024986,7.557585109788986,103.19172261208053,ASCENT,95.9497772377481
334,11.144,2.0,ASCENDING,ASCENT,156.12054788902566,13.887584288287991,5.733995246667365,105.52935273847595,ASCENT,97.2863507492912
335,11.177,2.0,ASCENDING,ASCENT,159.65405495241288,11.1669363683943,3.884007020685666,106.00521190161658,ASCENT,98.62292426083432
336,11.211,2.0,ASCENDING,ASCENT,162.639380215759,8.705836572036786,2.5118194260620585,89.55975790038337,ASCENT,100.0
337,11.244,,STANDING,END,166.0303490330371,6.242095114068503,1.679506235181703,101.72906451834365,ASCENT,
338,11.277,,STANDING,END,168.4569669891907,4.377611546653848,1.626652248905866,72.79853868460776,ASCENT,
339,11.311,,STANDING,END,170.7199717083244,2.6822998026614973,2.012380523637383,67.89014157401112,ASCENT,
340,11.344,,STANDING,END,172.30868189425007,1.6702553906392912,2.922310574321469,47.661305577769895,ASCENT,
341,11.378,,STANDING,END,173.4806461662682,0.9749760968954309,3.7442487521966754,35.158928160543894,ASCENT,
342,11.411,,STANDING,END,173.96144963771772,0.7360320975963893,4.450216913345734,14.424104143485579,ASCENT,
343,11.444,,STANDING,END,174.28481458962207,0.7412138378494547,4.9822519004849,9.700948557130573,ASCENT,
344,11.478,,STANDING,END,174.25635962099267,0.9892171339075212,5.399235533637473,-0.8536490588821266,STABLE,
345,11.511,,STANDING,END,174.18928105413409,1.0771919459185395,5.611786117153121,-2.012357005757508,STABLE,
346,11.544,,STANDING,END,174.18517589289272,1.163111462019203,5.769007979627983,-0.12315483724108844,STABLE,
347,11.578,,STANDING,END,174.20783269213416,1.189903414609562,5.859378816762385,0.6797039772433777,BOTTOM,
348,11.611,,STANDING,END,174.2175132364064,1.2005006253942632,5.896082749817925,0.29041632816728224,STABLE,
349,11.644,,STANDING,END,174.2496676059878,1.1892678826698904,5.886943700091214,0.9646310874421715,STABLE,
350,11.678,,STANDING,END,174.3345833382929,1.2006588608989428,5.8974831536332,2.5474719691527525,STABLE,
351,11.711,,STANDING,END,174.37760176748998,1.2243303511893244,5.947170222337138,1.290552875912283,STABLE,
352,11.745,,STANDING,END,174.4922568264903,1.2497777609724812,5.972817355615851,3.439651770009391,STABLE,
353,11.778,,STANDING,END,174.48124212790466,1.2299159977989251,5.984260895783898,-0.3304409575687828,STABLE,
354,11.811,,STANDING,END,174.4418076025663,1.197185806681634,5.988005804135256,-1.183035760150517,STABLE,
355,11.845,,STANDING,END,174.35230781516725,1.1329961962805153,5.9467485427347135,-2.6849936219718984,STABLE,
356,11.878,,STANDING,END,174.28862662008464,1.0394695191910377,5.848273331436525,-1.9104358524782583,STABLE,
357,11.911,,STANDING,END,174.05444090094502,0.8878183452000918,5.718764878069026,-7.025571574188518,DESCENT,
358,11.945,,STANDING,END,173.83107848143345,0.6744020696084394,5.49354495247157,-6.700872585347213,DESCENT,
359,11.978,,STANDING,END,173.58967098576574,0.5815924353593873,5.104901944217086,-7.242224870031464,DESCENT,
360,12.012,,STANDING,END,173.31591901726924,0.6765814222099816,4.574382906124349,-8.212559054894939,DESCENT,
361,12.045,,STANDING,END,172.79370552955714,1.094406482848713,3.7068324739898544,-15.66640463136281,DESCENT,
362,12.078,,STANDING,END,172.10150497942448,1.8014369381872235,2.6666760143128587,-20.76601650398004,DESCENT,
363,12.112,,STANDING,END,171.08393179073934,3.0800394179028103,2.1567845857629147,-30.527195660554014,DESCENT,
364,12.145,,STANDING,END,169.41255635185308,4.913815940952905,2.3375071972351007,-50.14126316658775,DESCENT,
365,12.178,,STANDING,END,166.84306574157222,7.33884508069769,3.295267618640357,-77.08471830842598,DESCENT,
366,12.212,,STANDING,END,163.6605516946619,10.19365647857146,5.1501173374423725,-95.4754214073094,DESCENT,
367,12.245,3.0,DESCENDING,START,159.87597073734457,13.448841207118686,7.648141803882152,-113.53742871951994,DESCENT,0.0
368,12.278,3.0,DESCENDING,START,155.8778426406626,17.115385064841483,10.518928785195891,-119.943842900459,DESCENT,1.5949734171097747
369,12.312,3.0,DESCENDING,START,151.71617654061555,21.08123567902536,13.673404185047795,-124.84998300141172,DESCENT,3.2382793620106405
370,12.345,3.0,DESCENDING,START,147.59081328205613,25.332708906535224,16.9619156202541,-123.76089775678253,DESCENT,4.833252779120414
371,12.379,3.0,DESCENDING,START,143.820969519064,29.552492237654253,20.25945952140368,-113.09531288976416,DESCENT,6.476558724021281
372,12.412,3.0,DESCENDING,START,140.2875807905416,33.64683746050337,23.714691417879564,-106.0016618556719,DESCENT,8.071532141131055
373,12.445,3.0,DESCENDING,START,136.65250414096562,37.58258941058216,26.98726769710152,-109.05229948727936,DESCENT,9.666505558240743
374,12.479,3.0,DESCENDING,START,132.92895493324647,41.2333450558322,29.885873017338582,-111.70647623157436,DESCENT,11.30981150314161
375,12.512,3.0,DESCENDING,START,129.56029134136068,44.4977330103108,32.52402774908059,-101.05990775657375,DESCENT,12.904784920251384
376,12.545,3.0,DESCENDING,START,128.56473266290433,47.35817285573245,35.033438152134366,-29.866760353690438,DESCENT,14.49975833736107
377,12.579,3.0,DESCENDING,START,126.7101746245584,50.66515740400801,37.49507054358162,-55.636741150377844,DESCENT,16.143064282262024
378,12.612,3.0,DESCENDING,START,127.35178891001632,53.65745778704195,39.65818760887295,19.248428563737576,BOTTOM,17.738037699371713
379,12.645,3.0,DESCENDING,START,127.27999899770718,56.97135697111899,41.74842751775968,-2.1536973692742833,STABLE,19.3330111164814
380,12.679,3.0,DESCENDING,START,126.62531066761372,60.23586183338836,43.70434242903493,-19.640649902803915,DESCENT,20.976317061382353
381,12.712,3.0,DESCENDING,START,122.76495081170488,64.14834344258392,45.523480911505466,-115.81079567726519,DESCENT,22.571290478492042
382,12.746,3.0,DESCENDING,START,120.05039042238654,67.41150750233476,47.00569442827963,-81.43681167955009,DESCENT,24.214596423392994
383,12.779,3.0,DESCENDING,START,115.12259048735469,70.80766499645145,48.39998178981429,-147.8339980509557,DESCENT,25.809569840502682
384,12.812,3.0,DESCENDING,START,110.32777733959536,73.58497505867527,49.69811530663687,-143.84439443277984,DESCENT,27.404543257612367
385,12.846,3.0,DESCENDING,START,105.60699173296992,76.20386578719197,51.00601892866214,-141.62356819876322,DESCENT,29.04784920251332
386,12.879,3.0,DESCENDING,START,101.84709621605028,78.24134703840153,52.39024357792338,-112.79686550758925,DESCENT,30.64282261962301
387,12.912,3.0,DESCENDING,START,97.8523905264049,80.30784314620567,53.93165270522295,-119.84117068936115,DESCENT,32.23779603673279
388,12.946,3.0,DESCENDING,START,94.286607164972,82.25879443796121,55.50034587674638,-106.97350084298719,DESCENT,33.88110198163365
389,12.979,3.0,DESCENDING,START,92.278202377602,83.8174966354101,57.17985049528905,-60.25214362109992,DESCENT,35.47607539874334
390,13.013,3.0,DESCENDING,START,90.33049700685255,85.3436526419085,58.48658610690643,-58.43116112248339,DESCENT,37.11938134364429
391,13.046,3.0,BOTTOM,BOTTOM,88.42340571669655,86.50206260192638,59.68849071957993,-57.212738704680106,DESCENT,38.71435476075398
392,13.079,3.0,BOTTOM,BOTTOM,86.85301109958344,87.41881747320909,60.56829267885763,-47.11183851339328,DESCENT,40.309328177863755
393,13.113,3.0,BOTTOM,BOTTOM,84.31963565729522,88.19068406000835,61.14144730557763,-76.00126326864654,DESCENT,41.95263412276462
394,13.146,3.0,BOTTOM,BOTTOM,81.77591703045852,89.19268375088829,61.48624179704454,-76.31155880510121,DESCENT,43.54760753987439
395,13.179,3.0,BOTTOM,BOTTOM,80.0530176022709,90.18857866212048,61.93948175465389,-51.686982845628506,DESCENT,45.142580956984084
396,13.213,3.0,BOTTOM,BOTTOM,78.63775365896173,91.08883529886842,62.225968468815935,-42.45791829927512,DESCENT,46.78588690188495
397,13.246,3.0,BOTTOM,BOTTOM,77.5661761140212,91.82251632568438,62.508625843909215,-32.14732634821573,DESCENT,48.38086031899472
398,13.279,3.0,ASCENDING,ASCENT,77.63419372955232,92.13543268072335,62.84433534153048,2.040528465933562,BOTTOM,49.97583373610441
399,13.313,3.0,ASCENDING,ASCENT,77.76419876630237,92.38709634031667,62.97092957071827,3.900151102501468,STABLE,51.619139681005365
400,13.346,3.0,ASCENDING,ASCENT,78.13614796378856,92.33919374490922,63.00925590627909,11.158475924585645,ASCENT,53.21411309811506
401,13.38,3.0,ASCENDING,ASCENT,78.79593758525196,91.90371309564712,62.70371856836732,19.7936886439021,ASCENT,54.857419043015994
402,13.413,3.0,ASCENDING,ASCENT,79.76396236875442,90.79190290450089,62.45040898203952,29.04074350507372,ASCENT,56.45239246012569
403,13.446,3.0,ASCENDING,ASCENT,81.08008389855968,89.28047424117568,62.25015188557889,39.483645894157746,ASCENT,58.04736587723538
404,13.48,3.0,ASCENDING,ASCENT,83.34718238454494,86.75603987159951,61.81317302686457,68.01295457955774,ASCENT,59.69067182213633
405,13.513,3.0,ASCENDING,ASCENT,86.44904109067613,83.6157464749225,60.98724418967257,93.05576118393589,ASCENT,61.28564523924602
406,13.546,3.0,ASCENDING,ASCENT,89.71238802329472,80.56158397057847,60.02537639637286,97.90040797855767,ASCENT,62.880618656355715
407,13.58,3.0,ASCENDING,ASCENT,92.9580542296482,78.11938814769064,58.5880764730011,97.3699861906043,ASCENT,64.52392460125667
408,13.613,3.0,ASCENDING,ASCENT,96.47560113141604,75.7855613169949,56.37841523208802,105.52640705303531,ASCENT,66.11889801836635
409,13.646,3.0,ASCENDING,ASCENT,99.66236851044228,73.79595042224332,54.11404303642976,95.60302137078708,ASCENT,67.71387143547612
410,13.68,3.0,ASCENDING,ASCENT,102.54881657618633,71.61702298687722,51.821620472238784,86.59344197232144,ASCENT,69.35717738037698
411,13.713,3.0,ASCENDING,ASCENT,106.24068709641855,69.0242649322777,49.2662037468796,110.75611560696686,ASCENT,70.95215079748668
412,13.747,3.0,ASCENDING,ASCENT,110.6309518719961,65.8181314968052,46.74772885211824,131.70794326732647,ASCENT,72.59545674238763
413,13.78,3.0,ASCENDING,ASCENT,114.82035947689404,62.073945096121136,44.27143233868442,125.68222814693812,ASCENT,74.19043015949732
414,13.813,3.0,ASCENDING,ASCENT,118.63502539694689,58.00273972078708,41.60190019852361,114.43997760158538,ASCENT,75.7854035766071
415,13.847,3.0,ASCENDING,ASCENT,122.2808050039459,53.88051395362815,38.85097877069354,109.37338820997041,ASCENT,77.42870952150795
416,13.88,3.0,ASCENDING,ASCENT,125.20852012878,49.68107022637652,36.19583395092656,87.83145374502283,ASCENT,79.02368293861774
417,13.913,3.0,ASCENDING,ASCENT,127.83107333065033,45.37875637633741,33.30818712801569,78.67659605610996,ASCENT,80.61865635572742
418,13.947,3.0,ASCENDING,ASCENT,130.9896665720004,41.12278163134501,30.411709914422897,94.75779724050227,ASCENT,82.26196230062828
419,13.98,3.0,ASCENDING,ASCENT,134.6906131742621,36.93461206575023,27.38999980707008,111.02839806785084,ASCENT,83.85693571773805
420,14.014,3.0,ASCENDING,ASCENT,138.37015303729245,32.91862535064712,24.243035490039084,110.3861958909107,ASCENT,85.50024166263893
421,14.047,3.0,ASCENDING,ASCENT,142.33030885698992,29.03300103370334,20.881936559208945,118.80467459092387,ASCENT,87.0952150797487
422,14.08,3.0,ASCENDING,ASCENT,146.07717762271915,25.499830277280363,17.761258056031785,112.40606297187696,ASCENT,88.6901884968584
423,14.114,3.0,ASCENDING,ASCENT,149.2202833700268,22.279777640266204,14.851870220820336,94.29317241922973,ASCENT,90.33349444175934
424,14.147,3.0,ASCENDING,ASCENT,152.15571232438356,19.304458594689955,12.185307881844142,88.06286863070255,ASCENT,91.92846785886903
425,14.18,3.0,ASCENDING,ASCENT,155.11977362653155,16.502470783167432,9.859171070170182,88.9218390644399,ASCENT,93.52344127597873
426,14.214,3.0,ASCENDING,ASCENT,157.8327025191613,14.02483111712375,7.97762002086616,81.38786677889243,ASCENT,95.16674722087967
427,14.247,3.0,ASCENDING,ASCENT,160.3464467908785,11.607752054797768,6.1043617372466015,75.41232815151602,ASCENT,96.76172063798936
428,14.28,3.0,ASCENDING,ASCENT,162.66599514631525,9.430072451830425,4.368271176379325,69.58645066310254,ASCENT,98.35669405509904
429,14.314,3.0,ASCENDING,ASCENT,164.83141025622405,7.406413378453172,2.923299733962521,64.96245329726378,ASCENT,100.0
430,14.347,,STANDING,END,167.19051545090963,5.424492622388015,2.0373169064769097,70.77315584056748,ASCENT,
431,14.381,,STANDING,END,169.26429178384132,3.670129360942129,1.6477115931698385,62.21328998795059,ASCENT,
432,14.414,,STANDING,END,170.98680015192642,2.246351145140266,1.730538421291983,51.67525104255304,ASCENT,
433,14.447,,STANDING,END,172.46939114321245,1.218563701813819,2.2446386307502104,44.47772973858093,ASCENT,
434,14.481,,STANDING,END,173.84709688679314,0.7197756453995057,2.9728734599278166,41.33117230742073,ASCENT,
435,14.514,,STANDING,END,174.79226577184227,0.7016600502837443,3.544790007831935,28.35506655147384,ASCENT,
436,14.547,,STANDING,END,175.45828363540838,0.9054701140200628,3.995928700657652,19.980535906983334,ASCENT,
437,14.581,,STANDING,END,176.0956191745298,1.2103475318734316,4.293289285519506,19.12006617364227,ASCENT,
438,14.614,,STANDING,END,176.74249115087937,1.5090970340076415,4.503496675678525,19.406159290487608,ASCENT,
439,14.647,,STANDING,END,177.02721525591903,1.6900292493861102,4.685848139709057,8.541723151189728,ASCENT,
440,14.681,,STANDING,END,177.13224168580598,1.8017099246198776,4.836222270014277,3.1507928966084364,STABLE,
441,14.714,,STANDING,END,177.27987585221754,1.8958886286001,4.92659960740585,4.4290249923469105,STABLE,
442,14.748,,STANDING,END,177.34967009828674,2.004323442849869,5.091127475425422,2.0938273820758013,STABLE,
443,14.781,,STANDING,END,177.38321930506163,2.092914379294199,5.236335603584438,1.006476203246791,STABLE,
444,14.814,,STANDING,END,177.43171327171314,2.144683116818605,5.322556700550324,1.4548189995451821,STABLE,
445,14.848,,STANDING,END,177.5517719821399,2.2168853064516854,5.38621493760194,3.601761312803262,STABLE,
446,14.881,,STANDING,END,177.69173797028046,2.3288410951693863,5.485895649136014,4.198979644216365,STABLE,
447,14.914,,STANDING,END,177.86430134145886,2.438757567952613,5.549528105524361,5.1769011353519545,ASCENT,
448,14.948,,STANDING,END,177.99202583998084,2.5454401810639817,5.626289376198793,3.831734955659556,STABLE,
449,14.981,,STANDING,END,178.08409047413903,2.668805930516571,5.729107756575514,2.761939024745743,STABLE,
450,15.015,,STANDING,END,178.15717021006222,2.720884264991071,5.778320843395751,2.192392077695615,STABLE,
451,15.048,,STANDING,END,178.21046768342052,2.722584934044783,5.780184947928077,1.598924200748968,STABLE,
452,15.081,,STANDING,END,178.13088685162913,2.674457251008577,5.770061448153099,-2.387424953741686,STABLE,
453,15.115,,STANDING,END,177.98193088524818,2.6015336119903267,5.739093541214009,-4.46867899142859,STABLE,
454,15.148,,STANDING,END,177.79321704114122,2.472796863913172,5.643989300813272,-5.661415323208701,DESCENT,
455,15.181,,STANDING,END,177.41265471835612,2.2996001834055777,5.528807004094031,-11.416869683552875,DESCENT,
456,15.215,,STANDING,END,176.70754077684637,2.041960558817016,5.40818681762047,-21.153418245292528,DESCENT,
457,15.248,,STANDING,END,175.98937510316682,1.751314062575784,5.273628092959634,-21.54497021038651,DESCENT,
458,15.281,,STANDING,END,175.27840736773788,1.4602238035158843,5.1421149982575685,-21.329032062868123,DESCENT,
459,15.315,,STANDING,END,174.5685863701284,1.1746406204303752,5.038027326345784,-21.294629928284508,DESCENT,
460,15.348,,STANDING,END,174.00182607369447,0.936470262270725,4.944790703122329,-17.0028088930178,DESCENT,
461,15.382,,STANDING,END,173.7410949955569,0.7869389716770185,4.870873274773013,-7.821932344127447,DESCENT,
462,15.415,,STANDING,END,173.67781502426533,0.6998581576276031,4.774035368010511,-1.8983991387469246,STABLE,
463,15.448,,STANDING,END,173.66543832431785,0.6367756652338423,4.678633443524941,-0.3713009984244309,STABLE,
464,15.482,,STANDING,END,173.65574299597347,0.6060064070179607,4.618862616301437,-0.2908598503313442,STABLE,
465,15.515,,STANDING,END,173.64316471977855,0.5717104096472845,4.538455360823846,-0.37734828584746083,STABLE,
466,15.548,,STANDING,END,173.60056372982396,0.5248021386353141,4.466377691810748,-1.2780296986377948,STABLE,
